participant,localiser_session,run,event_type,fix_dur,block_index,category,trial_in_block,image_path,is_target,img_dur,isi_dur
70,1,1,fixation,16.0,,,,,,,
70,1,1,trial,,1,wallet,1,images/localiser_images/wallet\n04548362_11595.JPEG,0,0.3,0.5
70,1,1,trial,,1,wallet,2,images/localiser_images/wallet\wallet_11.jpg,0,0.3,0.5
70,1,1,trial,,1,wallet,3,images/localiser_images/wallet\n04548362_20514.JPEG,0,0.3,0.5
70,1,1,trial,,1,wallet,4,images/localiser_images/wallet\n04548362_25798.JPEG,0,0.3,0.5
70,1,1,trial,,1,wallet,5,images/localiser_images/wallet\n04548362_8486.JPEG,0,0.3,0.5
70,1,1,trial,,1,wallet,6,images/localiser_images/wallet\wallet_35.jpg,0,0.3,0.5
70,1,1,trial,,1,wallet,7,images/localiser_images/wallet\n04548362_35664.JPEG,0,0.3,0.5
70,1,1,trial,,1,wallet,8,images/localiser_images/wallet\wallet_10.jpg,0,0.3,0.5
70,1,1,trial,,1,wallet,9,images/localiser_images/wallet\n04548362_16451.JPEG,0,0.3,0.5
70,1,1,trial,,1,wallet,10,images/localiser_images/wallet\wallet_05s.jpg,0,0.3,0.5
70,1,1,trial,,1,wallet,11,images/localiser_images/wallet\n04548362_9521.JPEG,0,0.3,0.5
70,1,1,trial,,1,wallet,12,images/localiser_images/wallet\n04548362_9521.JPEG,1,0.3,0.5
70,1,1,trial,,1,wallet,13,images/localiser_images/wallet\wallet_04s.jpg,0,0.3,0.5
70,1,1,trial,,1,wallet,14,images/localiser_images/wallet\n04548362_48820.JPEG,0,0.3,0.5
70,1,1,trial,,1,wallet,15,images/localiser_images/wallet\n04548362_36846.JPEG,0,0.3,0.5
70,1,1,trial,,1,wallet,16,images/localiser_images/wallet\wallet_20.jpg,0,0.3,0.5
70,1,1,trial,,1,wallet,17,images/localiser_images/wallet\n04548362_9684.JPEG,0,0.3,0.5
70,1,1,trial,,1,wallet,18,images/localiser_images/wallet\n04548362_20697.JPEG,0,0.3,0.5
70,1,1,trial,,1,wallet,19,images/localiser_images/wallet\wallet_33.jpg,0,0.3,0.5
70,1,1,trial,,1,wallet,20,images/localiser_images/wallet\n04548362_20931.JPEG,0,0.3,0.5
70,1,1,fixation,4.0,,,,,,,
70,1,1,trial,,2,crib,1,images/localiser_images/crib\n03131574_8145.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,2,images/localiser_images/crib\n03131669_13523.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,3,images/localiser_images/crib\n03131669_5528.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,4,images/localiser_images/crib\n03131574_19238.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,5,images/localiser_images/crib\n03131669_4009.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,6,images/localiser_images/crib\n03131574_6790.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,7,images/localiser_images/crib\n03131574_13344.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,8,images/localiser_images/crib\n03131574_30490.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,9,images/localiser_images/crib\n03131574_7635.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,10,images/localiser_images/crib\n03131574_13459.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,11,images/localiser_images/crib\crib_06s.jpg,0,0.3,0.5
70,1,1,trial,,2,crib,12,images/localiser_images/crib\n03131574_2353.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,13,images/localiser_images/crib\n03131669_7473.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,14,images/localiser_images/crib\n03131574_11467.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,15,images/localiser_images/crib\n03131574_33466.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,16,images/localiser_images/crib\n03131574_17761.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,17,images/localiser_images/crib\n03131574_3172.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,18,images/localiser_images/crib\n03131574_23147.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,19,images/localiser_images/crib\n03131574_6091.JPEG,0,0.3,0.5
70,1,1,trial,,2,crib,20,images/localiser_images/crib\n03131574_3507.JPEG,0,0.3,0.5
70,1,1,fixation,4.0,,,,,,,
70,1,1,trial,,3,cup,1,images/localiser_images/cup\cup_09s.jpg,0,0.3,0.5
70,1,1,trial,,3,cup,2,images/localiser_images/cup\cup_121.jpg,0,0.3,0.5
70,1,1,trial,,3,cup,3,images/localiser_images/cup\cup_131.jpg,0,0.3,0.5
70,1,1,trial,,3,cup,4,images/localiser_images/cup\n04397452_11657.JPEG,0,0.3,0.5
70,1,1,trial,,3,cup,5,images/localiser_images/cup\n03063073_8439.JPEG,0,0.3,0.5
70,1,1,trial,,3,cup,6,images/localiser_images/cup\cup_13.jpg,0,0.3,0.5
70,1,1,trial,,3,cup,7,images/localiser_images/cup\n03063073_141.JPEG,0,0.3,0.5
70,1,1,trial,,3,cup,8,images/localiser_images/cup\cup_12s.jpg,0,0.3,0.5
70,1,1,trial,,3,cup,9,images/localiser_images/cup\cup_06s.jpg,0,0.3,0.5
70,1,1,trial,,3,cup,10,images/localiser_images/cup\cup_15s.jpg,0,0.3,0.5
70,1,1,trial,,3,cup,11,images/localiser_images/cup\n03063073_9931.JPEG,0,0.3,0.5
70,1,1,trial,,3,cup,12,images/localiser_images/cup\n03147509_5860.JPEG,0,0.3,0.5
70,1,1,trial,,3,cup,13,images/localiser_images/cup\n03216710_12946.JPEG,0,0.3,0.5
70,1,1,trial,,3,cup,14,images/localiser_images/cup\cup_12.jpg,0,0.3,0.5
70,1,1,trial,,3,cup,15,images/localiser_images/cup\n07930864_14244.JPEG,0,0.3,0.5
70,1,1,trial,,3,cup,16,images/localiser_images/cup\cup_14s.jpg,0,0.3,0.5
70,1,1,trial,,3,cup,17,images/localiser_images/cup\cup_142.jpg,0,0.3,0.5
70,1,1,trial,,3,cup,18,images/localiser_images/cup\cup_69.jpg,0,0.3,0.5
70,1,1,trial,,3,cup,19,images/localiser_images/cup\n04397452_281.JPEG,0,0.3,0.5
70,1,1,trial,,3,cup,20,images/localiser_images/cup\cup_111.jpg,0,0.3,0.5
70,1,1,fixation,4.0,,,,,,,
70,1,1,trial,,4,eraser,1,images/localiser_images/eraser\rubber eraser_229.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,2,images/localiser_images/eraser\rubber eraser_47.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,3,images/localiser_images/eraser\rubber eraser_174.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,4,images/localiser_images/eraser\rubber eraser_68.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,5,images/localiser_images/eraser\rubber eraser_155.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,6,images/localiser_images/eraser\rubber eraser_156.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,7,images/localiser_images/eraser\rubber eraser_128.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,8,images/localiser_images/eraser\rubber eraser_223.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,9,images/localiser_images/eraser\rubber eraser_63.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,10,images/localiser_images/eraser\rubber eraser_213.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,11,images/localiser_images/eraser\eraser_04s.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,12,images/localiser_images/eraser\rubber eraser_157.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,13,images/localiser_images/eraser\rubber eraser_181.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,14,images/localiser_images/eraser\rubber eraser_44.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,15,images/localiser_images/eraser\rubber eraser_205.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,16,images/localiser_images/eraser\rubber eraser_125.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,17,images/localiser_images/eraser\rubber eraser_102.jpg,0,0.3,0.5
70,1,1,trial,,4,eraser,18,images/localiser_images/eraser\rubber eraser_179.jpg,0,0.3,0.5
