participant,localiser_session,run,event_type,fix_dur,block_index,category,trial_in_block,image_path,is_target,img_dur,isi_dur
42,4,1,fixation,16.0,,,,,,,
42,4,1,trial,,1,table lamp,1,images/localiser_images/table lamp\n03636248_11737.JPEG,0,0.3,0.5
42,4,1,trial,,1,table lamp,2,images/localiser_images/table lamp\n03636248_7377.JPEG,0,0.3,0.5
42,4,1,trial,,1,table lamp,3,images/localiser_images/table lamp\table lamp_67.jpg,0,0.3,0.5
42,4,1,trial,,1,table lamp,4,images/localiser_images/table lamp\table lamp_143.jpg,0,0.3,0.5
42,4,1,trial,,1,table lamp,5,images/localiser_images/table lamp\table lamp_136.jpg,0,0.3,0.5
42,4,1,trial,,1,table lamp,6,images/localiser_images/table lamp\n03636248_308.JPEG,0,0.3,0.5
42,4,1,trial,,1,table lamp,7,images/localiser_images/table lamp\table lamp_147.jpg,0,0.3,0.5
42,4,1,trial,,1,table lamp,8,images/localiser_images/table lamp\n03636248_22700.JPEG,0,0.3,0.5
42,4,1,trial,,1,table lamp,9,images/localiser_images/table lamp\table lamp_46.jpg,0,0.3,0.5
42,4,1,trial,,1,table lamp,10,images/localiser_images/table lamp\table lamp_91.jpg,0,0.3,0.5
42,4,1,trial,,1,table lamp,11,images/localiser_images/table lamp\table lamp_74.jpg,0,0.3,0.5
42,4,1,trial,,1,table lamp,12,images/localiser_images/table lamp\table lamp_30.jpg,0,0.3,0.5
42,4,1,trial,,1,table lamp,13,images/localiser_images/table lamp\table lamp_87.jpg,0,0.3,0.5
42,4,1,trial,,1,table lamp,14,images/localiser_images/table lamp\n03636248_31128.JPEG,0,0.3,0.5
42,4,1,trial,,1,table lamp,15,images/localiser_images/table lamp\n03636248_7007.JPEG,0,0.3,0.5
42,4,1,trial,,1,table lamp,16,images/localiser_images/table lamp\table lamp_3.jpg,0,0.3,0.5
42,4,1,trial,,1,table lamp,17,images/localiser_images/table lamp\table lamp_28.jpg,0,0.3,0.5
42,4,1,trial,,1,table lamp,18,images/localiser_images/table lamp\table lamp_139.jpg,0,0.3,0.5
