trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,0.0,,,fixation,10.0,run_start,10.0,0.0,0.0,0.0,hidden,0.0,0.0,0.0,fixation,0.0
1,1,8,Congruent,8_0.939_0.429.png,1.286024801688117,0.94,0.438,,,,5.924599628213697,10.0,1.0,0.631998123917482,hidden,11.631998123917482,2.5,0.7926015042962141,fixation,1.0
2,1,22,Congruent,13b_0.755_0.449.png,1.1888820327072191,0.765,0.454,,,,6.526039777447593,17.210624429901813,1.0,1.1418512360509046,hidden,19.352475665952717,2.5,0.88418854139669,fixation,1.0
3,1,18,Incongruent,18_0.633_0.286.png,1.1063939304033863,0.635,0.277,,,,6.312035821647402,24.925546240056626,1.0,1.292406431303009,hidden,27.217952671359633,2.5,0.5196293903443967,fixation,1.0
4,1,3,Incongruent,3_0.000_0.327.png,1.2312957631190948,0.0,0.332,,,,6.7387422783799025,32.34397599210742,1.0,1.159677481190728,hidden,34.503653473298144,2.5,1.0790647971891727,fixation,1.0
5,1,1,Medium,1_0.980_0.184.png,1.4832116802549187,0.981,0.193,,,,6.216208625060197,40.31401403360641,1.0,1.113916200955012,hidden,42.42793023456142,2.5,0.6022924241051841,fixation,1.0
6,1,18,Incongruent,18_0.408_0.347.png,1.291625335701842,0.414,0.35,,,,6.405632253707907,48.01343433892153,1.0,1.2771944252923484,hidden,50.29062876421388,2.5,0.6284378284155536,fixation,1.0
7,1,11,Congruent,11_0.327_0.510.png,1.0330841659959669,0.32,0.504,,,,6.279144028614361,55.71069192833128,1.0,1.1450781274517465,hidden,57.855770055783026,2.5,0.6340659011626111,fixation,1.0
8,1,2,Incongruent,2_0.612_0.000.png,1.4082778210993405,0.613,0.0,,,,7.074883946017444,63.022920122941606,1.0,1.1703180132718098,hidden,65.19323813621341,2.5,1.404565932745634,fixation,1.0
9,1,8,Congruent,8_0.735_0.673.png,1.3232641536591654,0.734,0.679,,,,6.19531701364086,71.5060818900584,1.0,0.8963508219388007,hidden,73.40243271199719,2.5,0.7989661917020662,fixation,1.0
10,1,1,Medium,1_0.531_0.327.png,1.2440299586780965,0.526,0.331,,,,6.242057753879749,79.02466305735842,1.0,0.6554999263180749,hidden,80.6801629836765,2.5,1.0865578275616836,fixation,1.0
11,1,9,Medium,9_0.388_0.429.png,1.3627770679024411,0.384,0.419,,,,5.98088287573259,86.51075076991627,1.0,0.9344190907788653,hidden,88.44516986069513,2.5,0.5464637849537279,fixation,1.0
12,1,2,Incongruent,2_0.592_0.000.png,1.3708453698463945,0.585,0.002,,,,6.673844546162897,93.8544107135513,1.0,1.0951188258141724,hidden,95.94952953936547,2.5,1.0787257203487335,fixation,1.0
13,1,20,Medium,20_1.000_0.571.png,1.447408064586337,1.0,0.567,,,,6.391318925764665,101.89910062956059,1.0,0.9157263352081129,hidden,103.8148269647687,2.5,0.975592590556561,fixation,1.0
14,1,18,Incongruent,18_0.000_0.163.png,1.3720872817039804,0.003,0.159,,,,6.704537813764404,109.7378276199116,1.0,1.2171864824436784,hidden,111.95501410235528,2.5,0.9873513313207279,fixation,1.0
15,1,20,Medium,20_0.633_0.694.png,1.4904354722674409,0.625,0.69,,,,6.034565822594018,117.81445271537999,1.0,0.5314685506354807,hidden,119.34592126601547,2.5,1.003097271958538,fixation,1.0
16,1,22,Congruent,13b_1.000_1.000.png,1.47726518209198,1.0,1.0,,,,6.161891626042035,125.33945401024144,1.0,0.9698747483888875,hidden,127.30932875863033,2.5,0.692016877653138,fixation,1.0
17,1,9,Medium,9_0.224_0.163.png,1.3357986203772945,0.217,0.169,,,,6.7104099091129115,132.97861081837544,1.0,1.4241155033299142,hidden,135.40272632170536,2.5,0.7862944057829937,fixation,1.0
18,1,2,Incongruent,2_0.653_0.388.png,1.2534185753977378,0.656,0.383,,,,6.318597762998394,141.02481934786564,1.0,1.1241414910090648,hidden,143.1489608388747,2.5,0.6944562719893455,fixation,1.0
19,1,11,Congruent,11_0.510_0.367.png,1.4382918840722363,0.504,0.369,,,,6.074631761367783,148.59683568626178,1.0,0.901630050985031,hidden,150.49846573724682,2.5,0.6730017103827632,fixation,1.0
20,1,1,Medium,1_0.878_0.592.png,1.4542641606978037,0.87,0.583,,,,6.598395185141101,156.1097593317018,1.0,1.4349642447575808,hidden,158.5447235764594,2.5,0.6634309403835015,fixation,1.0
21,1,3,Incongruent,3_0.673_0.102.png,1.0631488772112498,0.665,0.105,,,,7.0010648875741595,164.1624186775407,1.0,1.3483363909461206,hidden,166.51075506848682,2.5,1.1527284966280342,fixation,1.0
22,1,8,Congruent,8_1.000_0.857.png,1.2821922573454998,1.0,0.853,,,,6.040793751438002,172.22663244232612,1.0,0.7622844585445558,hidden,173.98891690087066,2.5,0.7785092928934675,fixation,1.0
23,1,11,Congruent,11_0.020_0.306.png,1.4996091354284289,0.013,0.299,,,,6.29520007520324,179.5496184511096,1.0,0.7609897475681331,hidden,181.31060819867776,2.5,1.0342103276351056,fixation,1.0
