trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,0.0,,,fixation,10.0,run_start,10.0,0.0,0.0,0.0,hidden,0.0,0.0,0.0,fixation,0.0
1,1,11,Congruent,11_0.204_0.367.png,1.4625865312969868,0.212,0.361,,,,7.183758539975791,10.0,1.0,1.3611197895656186,hidden,12.361119789565619,2.5,1.3226387504101744,fixation,1.0
2,1,3,Incongruent,3_0.265_0.388.png,1.06525323691455,0.265,0.388,,,,6.219691083695977,18.646345071272776,1.0,0.6197702393255217,hidden,20.2661153105983,2.5,1.0999208443704551,fixation,1.0
3,1,8,Congruent,8_0.694_0.347.png,1.0950768014417782,0.702,0.343,,,,6.0823227771022275,25.931289391883304,1.0,1.0074232092362607,hidden,27.938712601119565,2.5,0.5748995678659639,fixation,1.0
4,1,2,Incongruent,2_0.653_0.469.png,1.2489827149294774,0.644,0.466,,,,6.936613123313826,33.10868897042731,1.0,0.9605918396483012,hidden,35.06928081007561,2.5,1.4760212836655273,fixation,1.0
5,1,20,Medium,20_0.571_0.469.png,1.3198355684696936,0.567,0.476,,,,6.771712848334012,41.29428480867061,1.0,0.8808026465173274,hidden,43.175087455187935,2.5,1.3909102018166868,fixation,1.0
6,1,9,Medium,9_0.306_0.000.png,1.2118921726137375,0.31,0.0,,,,7.023211959864582,49.385833225474315,1.0,1.3576992350477317,hidden,51.74353246052205,2.5,1.1655127248168529,fixation,1.0
7,1,2,Incongruent,2_0.592_0.347.png,1.0152706248126515,0.588,0.352,,,,6.764378954069066,57.620937357952634,1.0,1.445122017182268,hidden,60.066059375134905,2.5,0.8192569368867946,fixation,1.0
8,1,20,Medium,20_0.898_1.000.png,1.3729921189247656,0.893,1.0,,,,6.31955884814343,65.40058693683436,1.0,1.0893164967294835,hidden,67.48990343356384,2.5,0.7302423514139424,fixation,1.0
9,1,9,Medium,9_0.367_0.224.png,1.258294236316936,0.371,0.228,,,,5.876045266550236,73.09313790390256,1.0,0.7919479316330789,hidden,74.88508583553563,2.5,0.5840973349171575,fixation,1.0
10,1,18,Incongruent,18_0.163_0.102.png,1.3713054664735693,0.162,0.106,,,,6.536543199595073,80.22747740676974,1.0,0.7207987397282933,hidden,81.94827614649803,2.5,1.3157444598667722,fixation,1.0
11,1,22,Congruent,13b_0.469_0.939.png,1.3424671535671753,0.467,0.94,,,,6.123821014063083,88.13532607283838,1.0,0.9822840030338638,hidden,90.11761007587225,2.5,0.6415370110292108,fixation,1.0
12,1,11,Congruent,11_0.347_0.531.png,1.1825005297970759,0.347,0.531,,,,6.646338521920526,95.60161424046863,1.0,1.3365372965159188,hidden,97.93815153698455,2.5,0.8098012254046183,fixation,1.0
13,1,1,Medium,1_0.694_0.469.png,1.1449290274627348,0.693,0.468,,,,7.327862387379568,103.43045329218624,1.0,1.4571832797803972,hidden,105.88763657196664,2.5,1.3706791075991753,fixation,1.0
14,1,22,Congruent,13b_0.469_0.878.png,1.3385575574981587,0.474,0.871,,,,6.3881394983986866,111.90324470702855,1.0,0.9706437560246348,hidden,113.87388846305318,2.5,0.9174957423740608,fixation,1.0
15,1,20,Medium,20_0.612_0.531.png,1.4590320392906024,0.62,0.525,,,,6.591434898220669,119.6299417629254,1.0,0.9433615276068299,hidden,121.57330329053222,2.5,1.148073370613841,fixation,1.0
16,1,22,Congruent,13b_0.735_0.551.png,1.187387650051835,0.736,0.547,,,,6.965108859216812,127.68040870043667,1.0,1.4851255696233485,hidden,130.16553427006,2.5,0.979983289593485,fixation,1.0
17,1,2,Incongruent,2_0.551_0.551.png,1.4223295189378886,0.551,0.547,,,,5.967514782999217,135.83290520970533,1.0,0.9572306326693144,hidden,137.79013584237464,2.5,0.5102841503299047,fixation,1.0
18,1,1,Medium,1_0.796_0.245.png,1.0746650427687667,0.8,0.251,,,,5.756226920460961,143.22274951164243,1.0,0.6269826729432967,hidden,144.84973218458572,2.5,0.6292442475176836,fixation,1.0
