trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,1.2914643287658691,,,fixation,10.0,run_start,1.34743732213974,0.0,0.0,0.529577374458313,hidden,0.529577374458313,0.0,0.817859947681427,fixation,0.0
1,1,1.0,Medium,1_0.796_0.367.png,1.192665934562683,0.804,0.367,,,,6.4020004868507385,2.638901710510254,1.0,0.7680078148841858,hidden,4.406909465789795,2.5,1.1339926719665527,fixation,1.0
2,1,20.0,Medium,20_0.531_0.776.png,1.4982948303222656,0.534,0.786,,,,6.058216392993927,10.23356819152832,1.0,0.605643630027771,hidden,11.839211463928223,2.5,0.952572762966156,fixation,1.0
3,1,9.0,Medium,9_0.327_0.184.png,1.2540948390960693,0.328,0.176,,,,6.522717118263245,17.79007911682129,1.0,1.4928309917449951,hidden,20.282909393310547,2.5,0.5298861265182495,fixation,1.0
4,1,1.0,Medium,1_0.388_0.510.png,1.0443134307861328,0.386,0.512,,,,6.903231620788574,25.566890716552734,1.0,0.979877233505249,hidden,27.546768188476562,2.5,1.4233543872833252,fixation,1.0
5,1,22.0,Congruent,13b_0.673_1.000.png,1.1133140325546265,0.678,1.0,,,,6.408786773681641,33.514434814453125,1.0,0.5129837989807129,hidden,35.02742004394531,2.5,1.3958029747009277,fixation,1.0
6,1,9.0,Medium,9_0.082_0.367.png,1.3586190938949585,0.076,0.374,,,,6.41112893819809,41.036537170410156,1.0,1.2478440999984741,hidden,43.28438186645508,2.5,0.6632848381996155,fixation,1.0
7,1,2.0,Incongruent,2_0.469_0.184.png,1.0409586429595947,0.475,0.191,,,,6.985854983329773,48.8062858581543,1.0,0.9991787672042847,hidden,50.80546569824219,2.5,1.4866762161254883,fixation,1.0
8,1,18.0,Incongruent,18_0.224_0.041.png,1.1898695230484009,0.229,0.042,,,,6.822220802307129,56.833099365234375,1.0,0.9395967721939087,hidden,58.77269744873047,2.5,1.3826240301132202,fixation,1.0
9,1,8.0,Congruent,8_0.980_0.918.png,1.1799380779266357,0.987,0.911,,,,6.861361265182495,64.8451919555664,1.0,1.4894402027130127,hidden,67.33463287353516,2.5,0.8719210624694824,fixation,1.0
10,1,9.0,Medium,9_0.000_0.020.png,1.428553819656372,0.0,0.029,,,,6.988406538963318,72.88648986816406,1.0,1.0459781885147095,hidden,74.93246459960938,2.5,1.4424283504486084,fixation,1.0
