participant,localiser_session,run,event_type,fix_dur,block_index,category,trial_in_block,image_path,is_target,img_dur,isi_dur
79,4,1,fixation,16.0,,,,,,,
79,4,1,trial,,1,radio,1,images/localiser_images/radio\radio_11s.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,2,images/localiser_images/radio\radio_156.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,3,images/localiser_images/radio\radio_06s.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,4,images/localiser_images/radio\radio_215.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,5,images/localiser_images/radio\radio_111.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,6,images/localiser_images/radio\radio_173.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,7,images/localiser_images/radio\radio_147.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,8,images/localiser_images/radio\radio_151.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,9,images/localiser_images/radio\radio_01b.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,10,images/localiser_images/radio\radio_85.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,11,images/localiser_images/radio\radio_85.jpg,1,0.3,0.5
79,4,1,trial,,1,radio,12,images/localiser_images/radio\radio_13s.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,13,images/localiser_images/radio\radio_36.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,14,images/localiser_images/radio\radio_09s.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,15,images/localiser_images/radio\radio_160.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,16,images/localiser_images/radio\radio_37.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,17,images/localiser_images/radio\radio_04s.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,18,images/localiser_images/radio\radio_61.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,19,images/localiser_images/radio\radio_179.jpg,0,0.3,0.5
79,4,1,trial,,1,radio,20,images/localiser_images/radio\radio_10s.jpg,0,0.3,0.5
79,4,1,fixation,4.0,,,,,,,
79,4,1,trial,,2,refrigerator,1,images/localiser_images/refrigerator\refrigerator_28.jpg,0,0.3,0.5
79,4,1,trial,,2,refrigerator,2,images/localiser_images/refrigerator\refrigerator_120.jpg,0,0.3,0.5
79,4,1,trial,,2,refrigerator,3,images/localiser_images/refrigerator\refrigerator_12s.jpg,0,0.3,0.5
79,4,1,trial,,2,refrigerator,4,images/localiser_images/refrigerator\n04070727_6281.JPEG,0,0.3,0.5
79,4,1,trial,,2,refrigerator,5,images/localiser_images/refrigerator\n03273913_3227.JPEG,0,0.3,0.5
79,4,1,trial,,2,refrigerator,6,images/localiser_images/refrigerator\n03273913_3227.JPEG,1,0.3,0.5
79,4,1,trial,,2,refrigerator,7,images/localiser_images/refrigerator\refrigerator_63.jpg,0,0.3,0.5
79,4,1,trial,,2,refrigerator,8,images/localiser_images/refrigerator\n03273913_19598.JPEG,0,0.3,0.5
79,4,1,trial,,2,refrigerator,9,images/localiser_images/refrigerator\n04070727_6606.JPEG,0,0.3,0.5
