trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,0.0,,,fixation,10.0,run_start,10.0,0.0,0.0,0.0,hidden,0.0,0.0,0.0,fixation,0.0
1,1,20,Medium,20_0.755_0.898.png,1.1769111259381577,0.747,0.902,,,,7.201559964363547,10.0,1.0,0.8168897123649481,hidden,11.816889712364947,3.0,1.3846702519985998,fixation,1.0
2,1,8,Congruent,8_0.898_0.653.png,1.3209747036665873,0.905,0.644,,,,7.513106268106895,18.378471090301705,1.0,1.2313705778227102,hidden,20.609841668124414,3.0,1.281735690284187,fixation,1.0
3,1,3,Incongruent,3_0.490_0.367.png,1.4741699995170925,0.483,0.37,,,,7.594312040039728,27.212552062075186,1.0,1.2468079303840098,hidden,29.459359992459195,3.0,1.3475041096557174,fixation,1.0
4,1,22,Congruent,13b_0.816_0.633.png,1.1475961069146576,0.82,0.637,,,,6.875495905519948,36.28103410163201,1.0,0.5742602065512142,hidden,37.855294308183225,3.0,1.301235698968732,fixation,1.0
5,1,8,Congruent,8_0.980_0.694.png,1.1203530744697203,0.99,0.702,,,,7.500092035542636,44.30412611406661,1.0,1.4777612718268835,hidden,46.7818873858935,3.0,1.0223307637157475,fixation,1.0
6,1,11,Congruent,11_0.286_0.796.png,1.2608553782645449,0.282,0.802,,,,6.562476222954281,52.92457122407897,1.0,1.0363275751487002,hidden,54.960898799227664,3.0,0.5261486478055817,fixation,1.0
7,1,2,Incongruent,2_0.551_0.653.png,1.39406003184137,0.545,0.647,,,,6.782712252695596,60.74790282529779,1.0,0.6274986806877546,hidden,62.37540150598555,3.0,1.155213572007843,fixation,1.0
8,1,22,Congruent,13b_0.571_0.857.png,1.1392383539331048,0.567,0.847,,,,6.884919348981256,68.92467510983477,1.0,1.1534050983231403,hidden,71.0780802081579,3.0,0.7315142506581204,fixation,1.0
9,1,18,Incongruent,18_0.367_0.265.png,1.3554233141056906,0.372,0.261,,,,7.419102623490076,76.94883281274913,1.0,1.4049978904268556,hidden,79.35383070317599,3.0,1.014104733063227,fixation,1.0
10,1,20,Medium,20_0.816_0.490.png,1.0596745382967028,0.813,0.49,,,,7.295635256954114,85.7233587503449,1.0,1.1541084907123478,hidden,87.87746724105725,3.0,1.141526766241762,fixation,1.0
11,1,9,Medium,9_0.612_0.061.png,1.4115240878791933,0.607,0.067,,,,6.878070528451843,94.07866854559572,1.0,0.7771680579648458,hidden,95.85583660356056,3.0,1.1009024704869967,fixation,1.0
