trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,0.0,,,fixation,10.0,run_start,10.0,0.0,0.0,0.0,hidden,0.0,0.0,0.0,fixation,0.0
1,1,3,Incongruent,3_0.265_0.347.png,1.4186497736296015,0.272,0.35,,,,7.302140487324188,10.0,1.0,0.888823713329827,hidden,11.888823713329828,3.0,1.4133167739943595,fixation,1.0
2,1,8,Congruent,8_0.714_0.776.png,1.2804323647672406,0.708,0.78,,,,6.919926948654918,18.72079026095379,1.0,0.9263981874724568,hidden,20.64718844842625,3.0,0.9935287611824604,fixation,1.0
3,1,2,Incongruent,2_0.408_0.449.png,1.4093929970205241,0.399,0.447,,,,6.8503388556974265,26.92114957437595,1.0,0.9843293776726175,hidden,28.90547895204857,3.0,0.8660094780248049,fixation,1.0
4,1,11,Congruent,11_0.490_0.918.png,1.269780620577109,0.484,0.918,,,,7.328426810338556,35.1808814270939,1.0,1.341091002858591,hidden,37.52197242995249,3.0,0.9873358074799623,fixation,1.0
5,1,22,Congruent,13b_0.857_1.000.png,1.4680469876102202,0.854,1.0,,,,7.519102299875577,43.779088858009565,1.0,1.334041936300335,hidden,46.1131307943099,3.0,1.1850603635752395,fixation,1.0
6,1,9,Medium,9_0.612_0.204.png,1.192743983372051,0.604,0.202,,,,7.148968719381365,52.766238145495365,1.0,1.4057228910886845,hidden,55.17196103658405,3.0,0.7432458282926795,fixation,1.0
7,1,3,Incongruent,3_0.327_0.347.png,1.2081242136426402,0.327,0.34,,,,7.254735069725577,61.107950848248784,1.0,1.3109759144904136,hidden,63.4189267627392,3.0,0.943759155235151,fixation,1.0
8,1,22,Congruent,13b_0.633_0.571.png,1.0634743756837302,0.636,0.571,,,,6.571435537093905,69.570810131617,1.0,0.8551595591897632,hidden,71.42596969080675,3.0,0.7162759779041444,fixation,1.0
9,1,2,Incongruent,2_0.694_0.531.png,1.213538426094075,0.702,0.54,,,,7.812597182789247,77.20572004439462,1.0,1.4151743820134866,hidden,79.62089442640811,3.0,1.3974228007757552,fixation,1.0
10,1,1,Medium,1_0.857_0.408.png,1.193520467711585,0.864,0.402,,,,7.53334264032425,86.23185565327795,1.0,1.2219844069144064,hidden,88.45384006019235,3.0,1.311358233409845,fixation,1.0
11,1,18,Incongruent,18_0.327_0.265.png,1.4543469022926756,0.319,0.261,,,,6.7733600454319145,94.95871876131378,1.0,0.786924482693543,hidden,96.74564324400733,3.0,0.9864355627383606,fixation,1.0
12,1,22,Congruent,13b_0.592_0.592.png,1.2268131962235798,0.59,0.598,,,,6.802292388199291,103.18642570903836,1.0,0.8855621325229214,hidden,105.07198784156128,3.0,0.9167302556763719,fixation,1.0
13,1,11,Congruent,11_0.000_0.857.png,1.0448620720675819,0.0,0.851,,,,7.449786998653394,111.21553129346123,1.0,1.39441262577611,hidden,113.60994391923734,3.0,1.055374372877277,fixation,1.0
14,1,8,Congruent,8_0.939_0.755.png,1.3254425940067815,0.931,0.764,,,,6.792027281647719,119.71018036418221,1.0,1.025468564877343,hidden,121.73564892905955,3.0,0.7665587167703768,fixation,1.0
15,1,18,Incongruent,18_0.694_0.612.png,1.3182502694763474,0.7,0.609,,,,7.467745623578367,127.82765023983671,1.0,1.196318099255878,hidden,130.0239683390926,3.0,1.2714275243224953,fixation,1.0
16,1,9,Medium,9_0.102_0.306.png,1.08660251025764,0.105,0.297,,,,7.5149573546843556,136.61364613289143,1.0,1.4538224393193842,hidden,139.06746857221083,3.0,1.0611349153649456,fixation,1.0
17,1,8,Congruent,8_0.551_0.531.png,1.363285775736209,0.55,0.523,,,,7.252949035934478,145.21520599783344,1.0,0.7609961993446536,hidden,146.97620219717808,3.0,1.4919528365898236,fixation,1.0
