trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,0.0,,,fixation,10.0,run_start,10.0,0.0,0.0,0.0,hidden,0.0,0.0,0.0,fixation,0.0
1,1,2,Incongruent,2_0.735_0.653.png,1.2497012588497118,0.733,0.654,,,,7.179209570968798,10.0,1.0,0.7012745764924545,hidden,11.701274576492455,3.0,1.4779349944763427,fixation,1.0
2,1,8,Congruent,8_0.673_0.653.png,1.1879575107268419,0.668,0.65,,,,6.941777412370122,18.42891082981851,1.0,0.5441328799826303,hidden,19.97304370980114,3.0,1.3976445323874906,fixation,1.0
3,1,22,Congruent,13b_0.959_1.000.png,1.0674781433354308,0.965,1.0,,,,7.138528764058584,26.558645752915474,1.0,0.6654841962608218,hidden,28.224129949176294,3.0,1.4730445677977664,fixation,1.0
4,1,20,Medium,20_0.367_0.898.png,1.0158831705996298,0.372,0.889,,,,7.329519163159809,34.76465266030949,1.0,1.4424534227029802,hidden,37.20710608301247,3.0,0.887065740456827,fixation,1.0
5,1,1,Medium,1_0.918_0.551.png,1.2133976385894167,0.912,0.55,,,,6.492013524799468,43.110054994068925,1.0,0.9191300285660547,hidden,45.02918502263498,3.0,0.5728834962334196,fixation,1.0
6,1,11,Congruent,11_0.204_0.429.png,1.3910828429450652,0.199,0.42,,,,7.721346217076473,50.81546615745781,1.0,1.244363440390814,hidden,53.059829597848626,3.0,1.4769827766856625,fixation,1.0
7,1,18,Incongruent,18_0.612_0.163.png,1.4638905324787128,0.612,0.162,,,,6.520937300379437,59.92789521747935,1.0,0.5257303456442868,hidden,61.45362556312364,3.0,0.995206954735146,fixation,1.0
8,1,20,Medium,20_0.551_0.265.png,1.2835900313663744,0.544,0.261,,,,6.682064749995561,67.9127230503375,1.0,0.9955329336672456,hidden,69.90825598400475,3.0,0.6865318163283177,fixation,1.0
9,1,18,Incongruent,18_0.449_0.388.png,1.4138480368265811,0.458,0.397,,,,7.543047048227294,75.87837783169944,1.0,1.3237181708440215,hidden,78.20209600254346,3.0,1.2193288773832809,fixation,1.0
10,1,3,Incongruent,3_0.429_0.408.png,1.3537560664474646,0.433,0.414,,,,6.318781842251838,84.83527291675331,1.0,0.543386062522633,hidden,86.37865897927594,3.0,0.775395779729207,fixation,1.0
11,1,11,Congruent,11_0.265_0.796.png,1.3287269708599725,0.26,0.798,,,,7.1956719352266845,92.50781082545261,1.0,1.2003752142181654,hidden,94.70818603967078,3.0,0.9952967210085082,fixation,1.0
12,1,2,Incongruent,2_0.592_0.061.png,1.4537768929994588,0.597,0.062,,,,7.8114573958586675,101.03220973153927,1.0,1.466246091315715,hidden,103.49845582285498,3.0,1.345211304542957,fixation,1.0
13,1,3,Incongruent,3_0.000_0.204.png,1.2489017931614785,0.0,0.194,,,,6.965040271745579,110.29744402039739,1.0,0.6368704451303535,hidden,111.93431446552775,3.0,1.3281698266152275,fixation,1.0
14,1,2,Incongruent,2_0.878_0.429.png,1.015186995202902,0.868,0.426,,,,6.9524945794010335,118.51138608530445,1.0,1.0335613567997939,hidden,120.54494744210425,3.0,0.9189332226012459,fixation,1.0
15,1,22,Congruent,13b_0.735_0.796.png,1.0030475902540201,0.732,0.801,,,,7.421618990263923,126.47906765990838,1.0,0.9446017896580662,hidden,128.42366944956646,3.0,1.4770172006058493,fixation,1.0
16,1,9,Medium,9_0.429_0.306.png,1.4878638886091589,0.424,0.309,,,,6.94974894505674,134.90373424042633,1.0,1.2678225046239426,hidden,137.17155674505028,3.0,0.681926440432791,fixation,1.0
17,1,20,Medium,20_0.694_0.918.png,1.412932366220501,0.688,0.923,,,,7.181853612774859,143.34134707409223,1.0,1.1204797864019147,hidden,145.46182686049414,3.0,1.0613738263729373,fixation,1.0
18,1,22,Congruent,13b_0.510_0.980.png,1.285038038629827,0.511,0.979,,,,7.060938052009192,151.9361330530876,1.0,1.4423104266799074,hidden,154.3784434797675,3.0,0.6186276253292723,fixation,1.0
19,1,9,Medium,9_0.347_0.143.png,1.4830375173739467,0.339,0.149,,,,6.6870942835909375,160.28210914372661,1.0,0.543421156179612,hidden,161.82553029990623,3.0,1.1436731274113199,fixation,1.0
20,1,8,Congruent,8_0.653_0.776.png,1.4044739364995198,0.652,0.776,,,,6.9986206831540585,168.4522409446915,1.0,1.219973137018889,hidden,170.6722140817104,3.0,0.7786475461351677,fixation,1.0
21,1,1,Medium,1_0.755_0.469.png,1.448107241737777,0.761,0.479,,,,7.268760643377163,176.8553355643451,1.0,0.8340098331973035,hidden,178.6893453975424,3.0,1.434750810179837,fixation,1.0
22,1,11,Congruent,11_0.327_0.490.png,1.3272971921942274,0.337,0.487,,,,6.413979249723326,185.57220344946003,1.0,0.6949453371731272,hidden,187.26714878663316,3.0,0.7190339125502055,fixation,1.0
23,1,1,Medium,1_0.612_0.694.png,1.1463882966460748,0.611,0.697,,,,7.210565527999535,193.3134798913776,1.0,1.1351011530601212,hidden,195.44858104443773,3.0,1.0754643749393873,fixation,1.0
24,1,9,Medium,9_0.184_0.347.png,1.4603020139624763,0.189,0.349,,,,7.388066590840907,201.6704337160232,1.0,1.2057969283787426,hidden,203.87623064440194,3.0,1.182269662462184,fixation,1.0
25,1,3,Incongruent,3_0.061_0.306.png,1.2314644306589646,0.065,0.313,,,,7.83932425682525,210.5188023208266,1.0,1.3727933472316276,hidden,212.89159566805824,3.0,1.4665309095936265,fixation,1.0
26,1,8,Congruent,8_0.755_0.878.png,1.325723980596244,0.745,0.874,,,,7.908238846547988,219.58959100831083,1.0,1.4345268096784858,hidden,222.02411781798932,3.0,1.473712036869499,fixation,1.0
27,1,18,Incongruent,18_0.224_0.429.png,1.4034320068271866,0.222,0.426,,,,6.7674446091450875,228.82355383545507,1.0,0.9863578044125538,hidden,230.80991163986764,3.0,0.7810868047325247,fixation,1.0
28,1,,Fixation,,0.0,,,fixation,5.0,run_end,5.0,236.99443045142735,0.0,0.0,hidden,236.99443045142735,0.0,0.0,fixation,0.0
29,2,,Fixation,,0.0,,,fixation,10.0,run_start,10.0,0.0,0.0,0.0,hidden,0.0,0.0,0.0,fixation,0.0
30,2,11,Congruent,11_0.327_0.612.png,1.1966570924344664,0.326,0.616,,,,7.186956926796203,10.0,1.0,0.9919056349484239,hidden,11.991905634948424,3.0,1.19505129184778,fixation,1.0
31,2,8,Congruent,8_0.918_0.694.png,1.0867726726252533,0.909,0.696,,,,7.4527878755499835,18.38361401923067,1.0,1.324089989793126,hidden,20.707704009023796,3.0,1.128697885756856,fixation,1.0
32,2,3,Incongruent,3_0.551_0.163.png,1.165214917750306,0.549,0.168,,,,7.322029563173999,26.92317456740591,1.0,1.2236443891484152,hidden,29.146818956554323,3.0,1.0983851740255774,fixation,1.0
33,2,22,Congruent,13b_0.592_0.367.png,1.0769219404037749,0.602,0.369,,,,6.959572127686357,35.41041904833021,1.0,0.9921601302090307,hidden,37.40257917853924,3.0,0.967411997477327,fixation,1.0
34,2,2,Incongruent,2_0.673_0.265.png,1.0489921648561513,0.673,0.262,,,,7.015512768487511,43.44691311642035,1.0,1.4737044036776732,hidden,45.92061752009802,3.0,0.5418083648098387,fixation,1.0
35,2,18,Incongruent,18_0.449_0.327.png,1.3950044093000347,0.444,0.327,,,,7.5095377740397495,51.51141804976401,1.0,1.1986562984935918,hidden,53.7100743482576,3.0,1.3108814755461609,fixation,1.0
36,2,3,Incongruent,3_0.469_0.633.png,1.1138036333877153,0.473,0.626,,,,6.542692072871823,60.415960233103796,1.0,0.9436635283085549,hidden,62.35962376141235,3.0,0.5990285445632687,fixation,1.0
37,2,20,Medium,20_0.673_0.735.png,1.442595442048118,0.675,0.731,,,,7.0366995997468536,68.07245593936334,1.0,1.3360195048129704,hidden,70.4084754441763,3.0,0.7006800949338908,fixation,1.0
38,2,9,Medium,9_0.163_0.184.png,1.067891473227505,0.155,0.193,,,,6.76079213892875,76.5517509811583,1.0,1.1863282629471388,hidden,78.73807924410545,3.0,0.5744638759816013,fixation,1.0
