trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,20,Congruent,20_0.633_0.755.png,1.7196296453475952,0.635,0.752,9.347583055496216,0.0,1.0,2.0563621520996094,hidden,3.0563621520996094,3.0,2.2912209033966064,fixation,1.0
1,1,3,Incongruent,3_0.408_0.429.png,1.79030179977417,0.414,0.435,9.649811744689941,11.06721305847168,1.0,2.1882858276367188,hidden,14.255498886108398,3.0,2.4615259170532227,fixation,1.0
2,1,2,Incongruent,2_0.939_0.061.png,2.1486117839813232,0.936,0.065,9.515645265579224,22.507326126098633,1.0,2.1824724674224854,hidden,25.68979835510254,3.0,2.3331727981567383,fixation,1.0
3,1,1,Medium,1_0.673_0.327.png,2.1482994556427,0.665,0.336,9.28905963897705,34.17158508300781,1.0,2.2063286304473877,hidden,37.37791061401367,3.0,2.082731008529663,fixation,1.0
4,1,9,Medium,9_0.204_0.000.png,1.9349441528320312,0.214,0.0,9.368551015853882,45.608943939208984,1.0,2.161564588546753,hidden,48.7705078125,3.0,2.206986427307129,fixation,1.0
5,1,20,Congruent,20_1.000_0.837.png,1.9670161008834839,1.0,0.834,9.409489154815674,56.912437438964844,1.0,2.389047384262085,hidden,60.301483154296875,3.0,2.020441770553589,fixation,1.0
6,1,3,Incongruent,3_0.449_0.388.png,1.9166125059127808,0.457,0.389,9.637870073318481,68.2889404296875,1.0,2.413606643676758,hidden,71.70255279541016,3.0,2.2242634296417236,fixation,1.0
7,1,2,Incongruent,2_0.612_0.204.png,1.9825565814971924,0.613,0.206,9.134441137313843,79.84342193603516,1.0,2.0319418907165527,hidden,82.8753662109375,3.0,2.10249924659729,fixation,1.0
8,1,11,Congruent,11_0.327_0.980.png,2.0786190032958984,0.322,0.979,9.379265069961548,90.9604263305664,1.0,2.212186813354492,hidden,94.172607421875,3.0,2.1670782566070557,fixation,1.0
9,1,22,Congruent,13b_0.755_0.673.png,2.192192792892456,0.751,0.683,9.577356815338135,102.41830444335938,1.0,2.3170173168182373,hidden,105.73532104492188,3.0,2.2603394985198975,fixation,1.0
10,1,1,Medium,1_0.939_0.347.png,2.163081169128418,0.944,0.345,9.509652853012085,114.18785858154297,1.0,2.1726722717285156,hidden,117.36052703857422,3.0,2.3369805812835693,fixation,1.0
11,1,18,Incongruent,18_0.347_0.041.png,1.820695400238037,0.34,0.045,9.22284483909607,125.86058807373047,1.0,2.0914840698242188,hidden,128.9520721435547,3.0,2.1313607692718506,fixation,1.0
12,1,22,Congruent,13b_0.694_0.612.png,1.8722662925720215,0.689,0.604,9.261581897735596,136.9041290283203,1.0,2.0693321228027344,hidden,139.9734649658203,3.0,2.1922497749328613,fixation,1.0
