trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,20,Congruent,20_0.633_0.755.png,3.700030565261841,0.635,0.752,8.225023984909058,0.0,1.0,1.5282624959945679,hidden,2.5282626152038574,3.0,1.6967614889144897,fixation,1.0
1,1,3,Incongruent,3_0.408_0.429.png,3.559211492538452,0.414,0.435,9.85653805732727,11.925054550170898,1.0,1.975862979888916,hidden,14.900917053222656,3.0,2.8806750774383545,fixation,1.0
2,1,2,Incongruent,2_0.939_0.061.png,3.8686914443969727,0.936,0.065,9.491802334785461,25.340805053710938,1.0,2.8806750774383545,hidden,29.221479415893555,3.0,1.611127257347107,fixation,1.0
3,1,1,Medium,1_0.673_0.327.png,3.5627059936523438,0.665,0.336,10.753302097320557,38.701297760009766,1.0,2.8806750774383545,hidden,42.581974029541016,3.0,2.872627019882202,fixation,1.0
4,1,9,Medium,9_0.204_0.000.png,3.625105142593384,0.214,0.0,9.973429441452026,53.01730728149414,1.0,2.092754364013672,hidden,56.11006164550781,3.0,2.8806750774383545,fixation,1.0
5,1,20,Congruent,20_1.000_0.837.png,3.8686914443969727,1.0,0.834,10.761350154876709,66.61583709716797,1.0,2.8806750774383545,hidden,70.49651336669922,3.0,2.8806750774383545,fixation,1.0
6,1,3,Incongruent,3_0.449_0.388.png,3.8686914443969727,0.457,0.389,9.466353297233582,81.24588012695312,1.0,2.7844254970550537,hidden,85.03030395507812,3.0,1.6819278001785278,fixation,1.0
7,1,2,Incongruent,2_0.612_0.204.png,3.803250789642334,0.613,0.206,9.920618772506714,94.58092498779297,1.0,2.8806750774383545,hidden,98.46160125732422,3.0,2.0399436950683594,fixation,1.0
8,1,11,Congruent,11_0.327_0.980.png,3.6222245693206787,0.322,0.979,10.761350154876709,108.30479431152344,1.0,2.8806750774383545,hidden,112.18547058105469,3.0,2.8806750774383545,fixation,1.0
9,1,22,Congruent,13b_0.755_0.673.png,3.4917304515838623,0.751,0.683,9.988295793533325,122.68836975097656,1.0,2.8806750774383545,hidden,126.56904602050781,3.0,2.1076207160949707,fixation,1.0
10,1,1,Medium,1_0.939_0.347.png,3.8686914443969727,0.944,0.345,9.528230667114258,136.16839599609375,1.0,2.455501079559326,hidden,139.6239013671875,3.0,2.0727295875549316,fixation,1.0
11,1,18,Incongruent,18_0.347_0.041.png,3.7660439014434814,0.34,0.045,10.761350154876709,149.56532287597656,1.0,2.8806750774383545,hidden,153.4459991455078,3.0,2.8806750774383545,fixation,1.0
12,1,22,Congruent,13b_0.694_0.612.png,3.8686914443969727,0.689,0.604,9.54887080192566,164.09271240234375,1.0,1.9979748725891113,hidden,167.09068298339844,3.0,2.550895929336548,fixation,1.0
13,1,8,Medium,8_0.878_0.939.png,3.3965232372283936,0.887,0.948,10.334257364273071,177.51026916503906,1.0,2.8806750774383545,hidden,181.3909454345703,3.0,2.453582286834717,fixation,1.0
14,1,1,Medium,1_0.714_0.551.png,3.529883623123169,0.717,0.552,10.466371774673462,191.24105834960938,1.0,2.5856966972351074,hidden,194.82675170898438,3.0,2.8806750774383545,fixation,1.0
15,1,3,Incongruent,3_0.408_0.245.png,3.4987354278564453,0.415,0.25,8.72117829322815,205.2373046875,1.0,1.6267662048339844,hidden,207.86407470703125,3.0,2.094412088394165,fixation,1.0
16,1,18,Incongruent,18_0.224_0.551.png,3.535332679748535,0.218,0.554,9.542202711105347,217.4572296142578,1.0,2.054577350616455,hidden,220.51181030273438,3.0,2.4876253604888916,fixation,1.0
17,1,11,Congruent,11_0.612_0.755.png,3.6053528785705566,0.615,0.751,10.761350154876709,230.53475952148438,1.0,2.8806750774383545,hidden,234.41543579101562,3.0,2.8806750774383545,fixation,1.0
18,1,9,Medium,9_0.408_0.204.png,3.8686914443969727,0.405,0.202,10.761350154876709,244.90145874023438,1.0,2.8806750774383545,hidden,248.78213500976562,3.0,2.8806750774383545,fixation,1.0
19,1,8,Medium,8_0.796_0.367.png,3.8686914443969727,0.79,0.362,10.311140060424805,259.531494140625,1.0,2.8806750774383545,hidden,263.41217041015625,3.0,2.43046498298645,fixation,1.0
20,1,18,Incongruent,18_0.367_0.612.png,3.5874688625335693,0.367,0.622,9.646491289138794,273.7113342285156,1.0,2.7059552669525146,hidden,277.41729736328125,3.0,1.9405360221862793,fixation,1.0
21,1,9,Medium,9_0.184_0.837.png,3.8564610481262207,0.175,0.84,10.761350154876709,286.9453125,1.0,2.8806750774383545,hidden,290.8259582519531,3.0,2.8806750774383545,fixation,1.0
22,1,22,Congruent,13b_1.000_0.714.png,3.8454928398132324,1.0,0.706,9.616629719734192,301.5631103515625,1.0,2.7305052280426025,hidden,305.2936096191406,3.0,1.8861244916915894,fixation,1.0
23,1,8,Medium,8_1.000_0.755.png,3.744816541671753,1.0,0.756,9.631888628005981,315.0252380371094,1.0,1.751213550567627,hidden,317.7764587402344,3.0,2.8806750774383545,fixation,1.0
24,1,20,Congruent,20_0.694_0.673.png,3.6476523876190186,0.686,0.671,10.651103973388672,328.4019470214844,1.0,2.8806750774383545,hidden,332.2826232910156,3.0,2.7704288959503174,fixation,1.0
25,1,11,Congruent,11_0.041_0.429.png,3.8686914443969727,0.041,0.434,10.171296119689941,342.70068359375,1.0,2.8806750774383545,hidden,346.58135986328125,3.0,2.290621042251587,fixation,1.0
26,1,2,Incongruent,2_0.837_0.347.png,3.8686914443969727,0.843,0.354,9.910560369491577,356.7406921386719,1.0,2.8806750774383545,hidden,360.6213684082031,3.0,2.0298852920532227,fixation,1.0
27,2,8,Medium,8_0.286_0.571.png,3.8686914443969727,0.279,0.568,10.322364330291748,0.0,1.0,2.4416892528533936,hidden,3.4416892528533936,3.0,2.8806750774383545,fixation,1.0
28,2,9,Medium,9_0.224_0.265.png,3.8686914443969727,0.216,0.259,9.663243412971497,14.191055297851562,1.0,1.782568335533142,hidden,16.973623275756836,3.0,2.8806750774383545,fixation,1.0
29,2,2,Incongruent,2_0.959_0.551.png,3.745553970336914,0.957,0.551,9.836588859558105,27.722990036010742,1.0,2.6594090461730957,hidden,31.382400512695312,3.0,2.1771798133850098,fixation,1.0
30,2,18,Incongruent,18_0.204_0.469.png,3.8021178245544434,0.211,0.467,8.67788827419281,41.30513381958008,1.0,1.9432733058929443,hidden,44.24840545654297,3.0,1.7346149682998657,fixation,1.0
31,2,22,Congruent,13b_0.490_0.449.png,3.8686914443969727,0.498,0.452,9.666773319244385,53.78514099121094,1.0,2.544811248779297,hidden,57.329952239990234,3.0,2.121962070465088,fixation,1.0
32,2,11,Congruent,11_0.122_1.000.png,3.6392650604248047,0.125,1.0,10.761350154876709,67.32060241699219,1.0,2.8806750774383545,hidden,71.20127868652344,3.0,2.8806750774383545,fixation,1.0
33,2,20,Congruent,20_0.633_0.612.png,3.8686914443969727,0.642,0.603,9.684722542762756,81.72122192382812,1.0,2.8806750774383545,hidden,85.60189819335938,3.0,1.8040474653244019,fixation,1.0
34,2,11,Congruent,11_0.224_0.878.png,3.8686914443969727,0.224,0.87,9.650792837142944,95.2746353149414,1.0,1.7701177597045898,hidden,98.04475402832031,3.0,2.8806750774383545,fixation,1.0
35,2,22,Congruent,13b_0.714_0.776.png,3.8686914443969727,0.719,0.775,9.358515858650208,108.79412078857422,1.0,1.6253665685653687,hidden,111.41948699951172,3.0,2.733149290084839,fixation,1.0
36,2,1,Medium,1_0.694_0.592.png,3.6398396492004395,0.687,0.59,9.580311894416809,122.02132415771484,1.0,1.6996368169784546,hidden,124.72096252441406,3.0,2.8806750774383545,fixation,1.0
37,2,9,Medium,9_0.245_0.429.png,3.8686914443969727,0.235,0.422,10.108108758926392,135.24147033691406,1.0,2.227433681488037,hidden,138.4689178466797,3.0,2.8806750774383545,fixation,1.0
38,2,8,Medium,8_0.980_0.959.png,3.8534767627716064,0.984,0.961,9.827065706253052,149.21827697753906,1.0,1.9463906288146973,hidden,152.1646728515625,3.0,2.8806750774383545,fixation,1.0
39,2,18,Incongruent,18_0.082_0.388.png,3.8686914443969727,0.073,0.395,9.40784239768982,162.89881896972656,1.0,2.4344582557678223,hidden,166.33328247070312,3.0,1.973384141921997,fixation,1.0
40,2,1,Medium,1_0.592_0.367.png,3.8686914443969727,0.586,0.369,10.761350154876709,176.17535400390625,1.0,2.8806750774383545,hidden,180.0560302734375,3.0,2.8806750774383545,fixation,1.0
41,2,3,Incongruent,3_0.633_0.367.png,3.8686914443969727,0.63,0.367,8.925891757011414,190.80538940429688,1.0,2.1739566326141357,hidden,193.97935485839844,3.0,1.7519351243972778,fixation,1.0
42,2,1,Medium,1_0.837_0.408.png,3.8686914443969727,0.844,0.418,10.209039688110352,203.5999755859375,1.0,2.8806750774383545,hidden,207.48065185546875,3.0,2.328364610671997,fixation,1.0
43,2,3,Incongruent,3_0.000_0.000.png,3.8686914443969727,0.0,0.0,9.564083337783813,217.67770385742188,1.0,2.8806750774383545,hidden,221.55838012695312,3.0,1.683408260345459,fixation,1.0
44,2,22,Congruent,13b_0.816_0.959.png,3.8686914443969727,0.807,0.968,10.761350154876709,231.11048889160156,1.0,2.8806750774383545,hidden,234.9911651611328,3.0,2.8806750774383545,fixation,1.0
45,2,2,Incongruent,2_0.510_0.102.png,3.8686914443969727,0.515,0.093,9.671010255813599,245.7405242919922,1.0,1.7903351783752441,hidden,248.53085327148438,3.0,2.8806750774383545,fixation,1.0
46,2,18,Incongruent,18_0.102_0.000.png,3.8686914443969727,0.107,0.0,10.761350154876709,259.28021240234375,1.0,2.8806750774383545,hidden,263.160888671875,3.0,2.8806750774383545,fixation,1.0
47,2,2,Incongruent,2_1.000_0.510.png,3.8686914443969727,1.0,0.504,9.46101438999176,273.9102783203125,1.0,2.8806750774383545,hidden,277.79095458984375,3.0,1.5803393125534058,fixation,1.0
48,2,3,Incongruent,3_0.469_0.347.png,3.7136611938476562,0.473,0.35,9.967977523803711,287.2399597167969,1.0,2.212980270385742,hidden,290.45294189453125,3.0,2.7549972534179688,fixation,1.0
49,2,20,Congruent,20_0.796_0.673.png,3.571403980255127,0.789,0.677,9.825387358665466,300.9216003417969,1.0,1.9447122812271118,hidden,303.8663330078125,3.0,2.8806750774383545,fixation,1.0
50,2,8,Medium,8_0.878_0.612.png,3.8686914443969727,0.881,0.617,10.163143873214722,314.3183898925781,1.0,2.282468795776367,hidden,317.6008605957031,3.0,2.8806750774383545,fixation,1.0
51,2,11,Congruent,11_0.224_0.837.png,3.8686914443969727,0.223,0.842,10.761350154876709,328.3502502441406,1.0,2.8806750774383545,hidden,332.2309265136719,3.0,2.8806750774383545,fixation,1.0
52,2,9,Medium,9_0.776_0.367.png,3.8686914443969727,0.785,0.374,10.761350154876709,342.98028564453125,1.0,2.8806750774383545,hidden,346.8609619140625,3.0,2.8806750774383545,fixation,1.0
53,2,20,Congruent,20_0.449_0.694.png,3.8686914443969727,0.445,0.703,10.761350154876709,357.6103210449219,1.0,2.8806750774383545,hidden,361.4909973144531,3.0,2.8806750774383545,fixation,1.0
54,3,11,Congruent,11_0.469_0.857.png,3.4532227516174316,0.477,0.853,9.597294092178345,0.0,1.0,2.8806750774383545,hidden,3.8806750774383545,2.5,2.2166190147399902,fixation,1.0
55,3,2,Incongruent,2_0.816_0.245.png,3.8686914443969727,0.825,0.24,7.8723520040512085,13.050517082214355,1.0,1.829396367073059,hidden,15.879913330078125,2.5,1.5429556369781494,fixation,1.0
56,3,20,Congruent,20_0.449_0.796.png,3.8686914443969727,0.451,0.792,10.261350154876709,24.791561126708984,1.0,2.8806750774383545,hidden,28.6722354888916,2.5,2.8806750774383545,fixation,1.0
