participant,localiser_session,run,event_type,fix_dur,block_index,category,trial_in_block,image_path,is_target,img_dur,isi_dur
8,4,1,fixation,16.0,,,,,,,
8,4,1,trial,,1,hammer,1,images/localiser_images/hammer\n03481172_2625.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,2,images/localiser_images/hammer\n04383301_1791.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,3,images/localiser_images/hammer\n03715669_20391.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,4,images/localiser_images/hammer\hammer_07s.jpg,0,0.3,0.5
8,4,1,trial,,1,hammer,5,images/localiser_images/hammer\n03481521_18925.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,6,images/localiser_images/hammer\n03715669_12340.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,7,images/localiser_images/hammer\hammer_10s.jpg,0,0.3,0.5
8,4,1,trial,,1,hammer,8,images/localiser_images/hammer\n03482001_4505.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,9,images/localiser_images/hammer\n03481172_14176.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,10,images/localiser_images/hammer\n03715669_328.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,11,images/localiser_images/hammer\hammer_11n.jpg,0,0.3,0.5
8,4,1,trial,,1,hammer,12,images/localiser_images/hammer\n03481521_5624.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,13,images/localiser_images/hammer\n03481172_11093.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,14,images/localiser_images/hammer\hammer_05n.jpg,0,0.3,0.5
8,4,1,trial,,1,hammer,15,images/localiser_images/hammer\n04383301_1044.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,16,images/localiser_images/hammer\n03715669_13179.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,17,images/localiser_images/hammer\n03481521_1461.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,18,images/localiser_images/hammer\n03481172_1084.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,19,images/localiser_images/hammer\n03481521_9076.JPEG,0,0.3,0.5
8,4,1,trial,,1,hammer,20,images/localiser_images/hammer\n02783035_803.JPEG,0,0.3,0.5
8,4,1,fixation,4.0,,,,,,,
8,4,1,trial,,2,radio,1,images/localiser_images/radio\radio_201.jpg,0,0.3,0.5
8,4,1,trial,,2,radio,2,images/localiser_images/radio\radio_07s.jpg,0,0.3,0.5
8,4,1,trial,,2,radio,3,images/localiser_images/radio\radio_5.jpg,0,0.3,0.5
8,4,1,trial,,2,radio,4,images/localiser_images/radio\radio_149.jpg,0,0.3,0.5
8,4,1,trial,,2,radio,5,images/localiser_images/radio\radio_149.jpg,1,0.3,0.5
8,4,1,trial,,2,radio,6,images/localiser_images/radio\radio_98.jpg,0,0.3,0.5
8,4,1,trial,,2,radio,7,images/localiser_images/radio\radio_98.jpg,1,0.3,0.5
8,4,1,trial,,2,radio,8,images/localiser_images/radio\radio_8.jpg,0,0.3,0.5
8,4,1,trial,,2,radio,9,images/localiser_images/radio\radio_218.jpg,0,0.3,0.5
8,4,1,trial,,2,radio,10,images/localiser_images/radio\radio_04s.jpg,0,0.3,0.5
8,4,1,trial,,2,radio,11,images/localiser_images/radio\radio_171.jpg,0,0.3,0.5
8,4,1,trial,,2,radio,12,images/localiser_images/radio\radio_2.jpg,0,0.3,0.5
8,4,1,trial,,2,radio,13,images/localiser_images/radio\radio_159.jpg,0,0.3,0.5
8,4,1,trial,,2,radio,14,images/localiser_images/radio\radio_173.jpg,0,0.3,0.5
