trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,2,Incongruent,2_0.592_0.000.png,2.1561358369196375,0.601,0.0,8.407276114659652,0.0,1.0,2.007711336625707,hidden,3.007711336625707,2.0,2.3995647780339455,fixation,1.0
1,1,11,Congruent,11_0.571_0.694.png,2.4018304037731237,0.568,0.692,7.868751858452438,10.56341195157929,1.0,2.0755526427241984,hidden,13.638964594303488,2.0,1.7931992157282401,fixation,1.0
2,1,3,Congruent,3_0.388_0.184.png,2.0672555251029383,0.398,0.185,7.5229998111189325,20.83399421380485,1.0,1.5349216394773224,hidden,23.36891585328217,2.0,1.9880781716416118,fixation,1.0
3,1,20,Medium,20_0.918_0.143.png,3.6603815144889955,0.927,0.136,7.19782469838772,30.424249550026722,1.0,1.5355672275741403,hidden,32.959816777600864,2.0,1.6622574708135778,fixation,1.0
4,1,1,Medium,1_0.551_0.204.png,2.788345809929804,0.552,0.198,7.907251526139632,41.28245576290344,1.0,1.574920356167379,hidden,43.85737611907082,2.0,2.3323311699722478,fixation,1.0
5,1,8,Medium,8_0.735_0.776.png,3.174904057856021,0.735,0.781,8.688039956873595,51.97805309897287,1.0,2.3874548664467894,hidden,55.36550796541966,2.0,2.3005850904268095,fixation,1.0
6,1,9,Congruent,9_0.327_0.163.png,2.8390101337465503,0.329,0.163,8.614884447417637,63.840997113702485,1.0,2.23871504331158,hidden,67.07971215701407,2.0,2.3761694041060437,fixation,1.0
7,1,11,Congruent,11_0.122_0.694.png,3.5308858667831187,0.119,0.689,8.359431894423068,75.29489169486668,1.0,2.4997105651984426,hidden,78.79460226006512,2.0,1.8597213292246209,fixation,1.0
8,1,1,Medium,1_0.694_0.347.png,3.789811697887638,0.697,0.353,8.155134643513037,87.18520945607287,1.0,1.9350058054140988,hidden,90.12021526148696,2.0,2.220128838098948,fixation,1.0
9,1,22,Incongruent,13b_0.653_0.959.png,2.325994310850388,0.656,0.957,8.744125604759006,99.13015579747355,1.0,2.447265531638527,hidden,102.57742132911207,2.0,2.2968600731204822,fixation,1.0
10,1,18,Incongruent,18_0.163_0.143.png,2.539337157224784,0.155,0.139,8.014063967323068,110.20027571308295,1.0,1.7273389022470953,hidden,112.92761461533004,2.0,2.286725065075964,fixation,1.0
11,1,20,Medium,20_0.510_0.408.png,2.9619641412091817,0.502,0.411,8.665517426676104,120.75367683763079,1.0,2.3889191174226774,hidden,124.14259595505347,2.0,2.2765983092534317,fixation,1.0
12,1,18,Incongruent,18_0.429_0.061.png,3.4245201341157765,0.425,0.069,7.91792669021558,132.3811584055161,1.0,2.3544832107003666,hidden,135.73564161621647,2.0,1.563443479515196,fixation,1.0
13,1,9,Congruent,9_0.163_0.224.png,3.3279169061692664,0.173,0.228,8.650627603401489,143.72360522984744,1.0,2.160993529626155,hidden,146.8845987594736,2.0,2.4896340737753464,fixation,1.0
14,1,11,Congruent,11_0.286_0.796.png,2.9323942471735687,0.29,0.795,8.004250664011323,155.7021497394182,1.0,2.183345675627075,hidden,158.88549541504526,2.0,1.8209049883842678,fixation,1.0
