participant,localiser_session,run,event_type,fix_dur,block_index,category,trial_in_block,image_path,is_target,img_dur,isi_dur
32,2,1,fixation,16.0,,,,,,,
32,2,1,trial,,1,hammer,1,images/localiser_images/hammer\n03481521_15006.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,2,images/localiser_images/hammer\n03715669_328.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,3,images/localiser_images/hammer\n03481521_1461.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,4,images/localiser_images/hammer\hammer_01b.jpg,0,0.3,0.5
32,2,1,trial,,1,hammer,5,images/localiser_images/hammer\hammer_09s.jpg,0,0.3,0.5
32,2,1,trial,,1,hammer,6,images/localiser_images/hammer\n03481172_5007.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,7,images/localiser_images/hammer\n03715669_21357.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,8,images/localiser_images/hammer\n03481521_18925.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,9,images/localiser_images/hammer\n03481521_14058.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,10,images/localiser_images/hammer\n03481172_15564.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,11,images/localiser_images/hammer\n03715669_10604.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,12,images/localiser_images/hammer\hammer_10s.jpg,0,0.3,0.5
32,2,1,trial,,1,hammer,13,images/localiser_images/hammer\n03715669_11506.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,14,images/localiser_images/hammer\n03481172_31127.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,15,images/localiser_images/hammer\n02966545_8246.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,16,images/localiser_images/hammer\n03715669_9686.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,17,images/localiser_images/hammer\n03482001_1534.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,18,images/localiser_images/hammer\n03715669_20365.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,19,images/localiser_images/hammer\n03481172_29721.JPEG,0,0.3,0.5
32,2,1,trial,,1,hammer,20,images/localiser_images/hammer\n03481172_4896.JPEG,0,0.3,0.5
32,2,1,fixation,4.0,,,,,,,
32,2,1,trial,,2,radio,1,images/localiser_images/radio\radio_149.jpg,0,0.3,0.5
32,2,1,trial,,2,radio,2,images/localiser_images/radio\radio_147.jpg,0,0.3,0.5
32,2,1,trial,,2,radio,3,images/localiser_images/radio\radio_159.jpg,0,0.3,0.5
32,2,1,trial,,2,radio,4,images/localiser_images/radio\radio_111.jpg,0,0.3,0.5
32,2,1,trial,,2,radio,5,images/localiser_images/radio\radio_94.jpg,0,0.3,0.5
32,2,1,trial,,2,radio,6,images/localiser_images/radio\radio_215.jpg,0,0.3,0.5
32,2,1,trial,,2,radio,7,images/localiser_images/radio\radio_8.jpg,0,0.3,0.5
32,2,1,trial,,2,radio,8,images/localiser_images/radio\radio_38.jpg,0,0.3,0.5
32,2,1,trial,,2,radio,9,images/localiser_images/radio\radio_173.jpg,0,0.3,0.5
32,2,1,trial,,2,radio,10,images/localiser_images/radio\radio_222.jpg,0,0.3,0.5
32,2,1,trial,,2,radio,11,images/localiser_images/radio\radio_171.jpg,0,0.3,0.5
32,2,1,trial,,2,radio,12,images/localiser_images/radio\radio_246.jpg,0,0.3,0.5
32,2,1,trial,,2,radio,13,images/localiser_images/radio\radio_11s.jpg,0,0.3,0.5
