participant,localiser_session,run,event_type,fix_dur,block_index,category,trial_in_block,image_path,is_target,img_dur,isi_dur
20,2,1,fixation,16.0,,,,,,,
20,2,1,trial,,1,cup,1,images/localiser_images/cup\cup_43.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,2,images/localiser_images/cup\cup_15s.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,3,images/localiser_images/cup\cup_03s.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,4,images/localiser_images/cup\n07930864_20919.JPEG,0,0.3,0.5
20,2,1,trial,,1,cup,5,images/localiser_images/cup\cup_121.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,6,images/localiser_images/cup\n03802643_1801.JPEG,0,0.3,0.5
20,2,1,trial,,1,cup,7,images/localiser_images/cup\cup_10s.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,8,images/localiser_images/cup\cup_81.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,9,images/localiser_images/cup\cup_12s.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,10,images/localiser_images/cup\n03063073_8439.JPEG,0,0.3,0.5
20,2,1,trial,,1,cup,11,images/localiser_images/cup\n03802643_1539.JPEG,0,0.3,0.5
20,2,1,trial,,1,cup,12,images/localiser_images/cup\n07930864_14244.JPEG,0,0.3,0.5
20,2,1,trial,,1,cup,13,images/localiser_images/cup\cup_30.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,14,images/localiser_images/cup\cup_95.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,15,images/localiser_images/cup\cup_06s.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,16,images/localiser_images/cup\cup_14s.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,17,images/localiser_images/cup\cup_04s.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,18,images/localiser_images/cup\cup_13.jpg,0,0.3,0.5
20,2,1,trial,,1,cup,19,images/localiser_images/cup\n03216710_12946.JPEG,0,0.3,0.5
20,2,1,trial,,1,cup,20,images/localiser_images/cup\n04397452_15784.JPEG,0,0.3,0.5
20,2,1,fixation,4.0,,,,,,,
20,2,1,trial,,2,eraser,1,images/localiser_images/eraser\eraser_04s.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,2,images/localiser_images/eraser\rubber eraser_142.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,3,images/localiser_images/eraser\rubber eraser_104.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,4,images/localiser_images/eraser\rubber eraser_151.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,5,images/localiser_images/eraser\rubber eraser_195.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,6,images/localiser_images/eraser\rubber eraser_195.jpg,1,0.3,0.5
20,2,1,trial,,2,eraser,7,images/localiser_images/eraser\rubber eraser_111.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,8,images/localiser_images/eraser\rubber eraser_68.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,9,images/localiser_images/eraser\eraser_01s.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,10,images/localiser_images/eraser\rubber eraser_127.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,11,images/localiser_images/eraser\rubber eraser_44.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,12,images/localiser_images/eraser\rubber eraser_126.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,13,images/localiser_images/eraser\rubber eraser_157.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,14,images/localiser_images/eraser\rubber eraser_172.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,15,images/localiser_images/eraser\rubber eraser_198.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,16,images/localiser_images/eraser\eraser_11s.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,17,images/localiser_images/eraser\rubber eraser_72.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,18,images/localiser_images/eraser\rubber eraser_114.jpg,0,0.3,0.5
20,2,1,trial,,2,eraser,19,images/localiser_images/eraser\eraser_12s.jpg,0,0.3,0.5
