trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,0.0,,,fixation,10.0,run_start,10.0,0.0,0.0,0.0,hidden,0.0,0.0,0.0,fixation,0.0
1,1,2,Incongruent,2_0.612_0.245.png,1.037267165100131,0.622,0.246,,,,7.376114746669632,10.0,1.0,0.7916043994474449,hidden,11.791604399447445,3.5,1.0845103472221855,fixation,1.0
2,1,11,Congruent,11_0.449_0.592.png,1.478372942404758,0.441,0.582,,,,6.871258685757727,18.413381911769765,1.0,0.7240910594957224,hidden,20.13747297126549,3.5,0.647167626262002,fixation,1.0
3,1,8,Congruent,8_0.265_0.551.png,1.1214573465522992,0.273,0.546,,,,7.507108665493252,26.76301353993225,1.0,0.9099038042320209,hidden,28.67291734416427,3.5,1.0972048612612326,fixation,1.0
4,1,1,Medium,1_0.776_0.000.png,1.2573187894516462,0.784,0.0,,,,7.000405759111786,35.3915795519778,1.0,0.7224398443366299,hidden,37.114019396314426,3.5,0.7779659147751558,fixation,1.0
5,1,11,Congruent,11_0.286_0.735.png,1.2844796194517862,0.284,0.738,,,,8.316842573829959,43.64930410054123,1.0,1.323864488759492,hidden,45.97316858930072,3.5,1.492978085070466,fixation,1.0
6,1,22,Congruent,13b_0.571_0.735.png,1.349257415548144,0.564,0.73,,,,7.574857153050949,53.250626293822975,1.0,0.7077516838760216,hidden,54.958377977698994,3.5,1.3671054691749314,fixation,1.0
7,1,2,Incongruent,2_0.327_0.449.png,1.480751232338543,0.325,0.453,,,,7.81363656295386,62.17474086242207,1.0,1.4249948459562987,hidden,64.59973570837838,3.5,0.8886417169975607,fixation,1.0
8,1,20,Medium,20_0.673_0.449.png,1.4782087450332362,0.676,0.442,,,,7.8063331273155825,71.46912865771448,1.0,1.3685739070083338,hidden,73.83770256472282,3.5,0.9377592203072425,fixation,1.0
9,1,1,Medium,1_0.694_0.102.png,1.3461379763605015,0.69,0.111,,,,7.672765976159212,80.7536705300633,1.0,1.100419637411552,hidden,82.85409016747485,3.5,1.0723463387476602,fixation,1.0
10,1,22,Congruent,13b_0.755_0.714.png,1.4548197811356658,0.761,0.707,,,,7.665865403935385,89.77257448258301,1.0,1.1280208029130283,hidden,91.90059528549604,3.5,1.0378446010223557,fixation,1.0
11,1,9,Medium,9_0.061_0.265.png,1.1491356078259862,0.052,0.26,,,,7.436745334777527,98.89325966765406,1.0,1.2317979325987982,hidden,101.12505760025286,3.5,0.7049474021787332,fixation,1.0
12,1,20,Medium,20_0.408_1.000.png,1.4643995049956642,0.416,1.0,,,,7.1678803930462465,107.47914061025757,1.0,0.9041893226273999,hidden,109.38332993288498,3.5,0.763691070418844,fixation,1.0
13,1,22,Congruent,13b_0.980_0.612.png,1.2725217215048545,0.982,0.612,,,,7.424754752829529,116.11142050829949,1.0,0.8106673085159923,hidden,117.92208781681548,3.5,1.1140874443135456,fixation,1.0
14,1,3,Incongruent,3_0.306_0.020.png,1.1581522470749974,0.296,0.014,,,,7.314380498716673,124.80869698263388,1.0,0.6349945195081013,hidden,126.44369150214197,3.5,1.1793859792085613,fixation,1.0
15,1,1,Medium,1_0.551_0.347.png,1.1679063648813521,0.542,0.339,,,,8.470793436026582,133.28122972842556,1.0,1.4874089094616583,hidden,135.76863863788722,3.5,1.4833845265649088,fixation,1.0
16,1,3,Incongruent,3_0.000_0.510.png,1.4492202702358126,0.0,0.511,,,,7.416729081151516,142.9199295293335,1.0,0.9163686984651003,hidden,144.8362982277986,3.5,1.0003603826864143,fixation,1.0
