trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,1.2370383739471436,,,fixation,10.0,run_start,2.0133726000785828,0.0,0.0,1.4580612182617188,hidden,1.4580612182617188,0.0,0.555311381816864,fixation,0.0
1,1,18.0,Incongruent,18_0.184_0.265.png,1.3587613105773926,0.182,0.275,,,,7.1124966740608215,3.250411033630371,1.0,0.8674660921096802,hidden,5.117877006530762,3.5,0.7450305819511414,fixation,1.0
2,1,8.0,Incongruent,8_0.306_0.939.png,1.0233949422836304,0.305,0.949,,,,7.064986169338226,11.72166919708252,1.0,1.0314775705337524,hidden,13.753146171569824,3.5,0.5335085988044739,fixation,1.0
3,1,20.0,Medium,20_0.510_0.347.png,1.302100658416748,0.507,0.346,,,,7.824897766113281,19.81005096435547,1.0,0.827983021736145,hidden,21.638032913208008,3.5,1.4969147443771362,fixation,1.0
4,1,11.0,Congruent,11_0.224_0.469.png,1.188171625137329,0.228,0.479,,,,7.899673759937286,28.937047958374023,1.0,1.463450312614441,hidden,31.40049934387207,3.5,0.9362234473228455,fixation,1.0
5,1,3.0,Congruent,3_0.163_0.204.png,1.1006351709365845,0.165,0.198,,,,7.32224977016449,38.02489471435547,1.0,0.8373803496360779,hidden,39.862274169921875,3.5,0.9848694205284119,fixation,1.0
6,1,9.0,Medium,9_0.306_0.265.png,1.1167523860931396,0.314,0.271,,,,8.316155076026917,46.44778060913086,1.0,1.4966638088226318,hidden,48.94444274902344,3.5,1.3194912672042847,fixation,1.0
7,1,11.0,Congruent,11_0.163_0.959.png,1.1536167860031128,0.156,0.955,,,,7.704859614372253,55.88068771362305,1.0,1.1140244007110596,hidden,57.99470901489258,3.5,1.0908352136611938,fixation,1.0
8,1,18.0,Incongruent,18_0.347_0.000.png,1.3398470878601074,0.338,0.0,,,,7.66681969165802,64.73916625976562,1.0,1.0340546369552612,hidden,66.7732162475586,3.5,1.1327650547027588,fixation,1.0
9,1,2.0,Incongruent,2_0.449_0.122.png,1.3261173963546753,0.442,0.119,,,,7.1532533168792725,73.7458267211914,1.0,1.11343514919281,hidden,75.85926818847656,3.5,0.5398181676864624,fixation,1.0
