trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,1.1546752452850342,,,fixation,10.0,run_start,2.202944040298462,0.0,0.0,0.9618083238601685,hidden,0.9618083238601685,0.0,1.2411357164382935,fixation,0.0
1,1,20.0,Medium,20_0.776_0.857.png,1.328366756439209,0.78,0.848,,,,7.857786059379578,3.357619285583496,1.0,1.0977890491485596,hidden,5.455408096313477,3.5,1.259997010231018,fixation,1.0
2,1,22.0,Congruent,13b_0.551_0.429.png,1.1828444004058838,0.548,0.419,,,,7.585186183452606,12.543771743774414,1.0,0.7623463273048401,hidden,14.30611801147461,3.5,1.3228398561477661,fixation,1.0
3,1,2.0,Incongruent,2_0.735_0.367.png,1.3549253940582275,0.74,0.369,,,,7.718081831932068,21.31180191040039,1.0,1.0790010690689087,hidden,23.390804290771484,3.5,1.1390807628631592,fixation,1.0
4,1,11.0,Congruent,11_0.041_0.816.png,1.4848700761795044,0.038,0.824,,,,7.216435790061951,30.384809494018555,1.0,1.132282018661499,hidden,32.517093658447266,3.5,0.5841537714004517,fixation,1.0
5,1,18.0,Incongruent,18_0.306_0.245.png,1.2355159521102905,0.306,0.239,,,,7.716129422187805,39.086116790771484,1.0,1.2492601871490479,hidden,41.33537673950195,3.5,0.9668692350387573,fixation,1.0
6,1,9.0,Medium,9_0.531_0.449.png,1.1363164186477661,0.54,0.45,,,,8.222202777862549,48.03776168823242,1.0,1.2868019342422485,hidden,50.324562072753906,3.5,1.4354008436203003,fixation,1.0
7,1,11.0,Congruent,11_0.102_0.857.png,1.2821499109268188,0.104,0.856,,,,8.102637767791748,57.39628219604492,1.0,1.4864060878753662,hidden,59.882686614990234,3.5,1.1162316799163818,fixation,1.0
8,1,22.0,Congruent,13b_0.878_0.735.png,1.1009324789047241,0.885,0.743,,,,8.163414359092712,66.78106689453125,1.0,1.2355917692184448,hidden,69.01666259765625,3.5,1.4278225898742676,fixation,1.0
9,1,9.0,Medium,9_0.367_0.163.png,1.1443657875061035,0.375,0.173,,,,7.423143923282623,76.04541778564453,1.0,0.5765823721885681,hidden,77.62199401855469,3.5,1.3465615510940552,fixation,1.0
