trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,20,Congruent,20_0.633_0.755.png,1.390569806098938,0.635,0.752,7.54078996181488,0.0,1.0,1.2575089931488037,hidden,2.2575089931488037,3.0,1.2832809686660767,fixation,1.0
1,1,3,Incongruent,3_0.408_0.429.png,1.4534046649932861,0.414,0.435,7.106366515159607,8.931360244750977,1.0,1.0832358598709106,hidden,11.014595985412598,3.0,1.0231306552886963,fixation,1.0
2,1,2,Incongruent,2_0.939_0.061.png,1.4003839492797852,0.936,0.065,7.613417148590088,17.491130828857422,1.0,1.3218965530395508,hidden,19.81302833557129,3.0,1.291520595550537,fixation,1.0
3,1,1,Medium,1_0.673_0.327.png,1.434316635131836,0.665,0.336,7.498904705047607,26.504932403564453,1.0,1.0631417036056519,hidden,28.568073272705078,3.0,1.4357630014419556,fixation,1.0
4,1,9,Medium,9_0.204_0.000.png,1.475646734237671,0.214,0.0,7.3202372789382935,35.43815231323242,1.0,1.0700255632400513,hidden,37.5081787109375,3.0,1.2502117156982422,fixation,1.0
5,1,20,Congruent,20_1.000_0.837.png,1.1462821960449219,1.0,0.834,7.631258964538574,44.234039306640625,1.0,1.20366370677948,hidden,46.43770217895508,3.0,1.4275952577590942,fixation,1.0
6,1,3,Incongruent,3_0.449_0.388.png,1.4327349662780762,0.457,0.389,7.569440484046936,53.01157760620117,1.0,1.248915672302246,hidden,55.260494232177734,3.0,1.32052481174469,fixation,1.0
7,1,2,Incongruent,2_0.612_0.204.png,1.3190010786056519,0.613,0.206,7.4540499448776245,62.013755798339844,1.0,1.021327018737793,hidden,64.03507995605469,3.0,1.4327229261398315,fixation,1.0
8,1,11,Congruent,11_0.327_0.980.png,1.2793004512786865,0.322,0.979,7.733218431472778,70.78680419921875,1.0,1.3084102869033813,hidden,73.09521484375,3.0,1.424808144569397,fixation,1.0
9,1,22,Congruent,13b_0.755_0.673.png,1.445082187652588,0.751,0.683,7.683949589729309,79.79932403564453,1.0,1.3062704801559448,hidden,82.1055908203125,3.0,1.3776791095733643,fixation,1.0
10,1,1,Medium,1_0.939_0.347.png,1.2709225416183472,0.944,0.345,7.393067836761475,88.92835235595703,1.0,1.3167462348937988,hidden,91.24510192871094,3.0,1.0763216018676758,fixation,1.0
11,1,18,Incongruent,18_0.347_0.041.png,1.2312031984329224,0.34,0.045,7.363932967185974,97.59234619140625,1.0,1.079598307609558,hidden,99.67194366455078,3.0,1.284334659576416,fixation,1.0
12,1,22,Congruent,13b_0.694_0.612.png,1.3230761289596558,0.689,0.604,7.65448784828186,106.18748474121094,1.0,1.2225463390350342,hidden,108.41002655029297,3.0,1.4319415092468262,fixation,1.0
13,1,8,Medium,8_0.878_0.939.png,1.1888585090637207,0.887,0.948,7.472222685813904,115.16504669189453,1.0,1.3285377025604248,hidden,117.49358367919922,3.0,1.143684983253479,fixation,1.0
14,1,1,Medium,1_0.714_0.551.png,1.056119680404663,0.717,0.552,7.25452983379364,123.82612609863281,1.0,1.2081549167633057,hidden,126.0342788696289,3.0,1.0463749170303345,fixation,1.0
15,1,3,Incongruent,3_0.408_0.245.png,1.3439220190048218,0.415,0.25,7.48381233215332,132.13677978515625,1.0,1.1562520265579224,hidden,134.29302978515625,3.0,1.327560305595398,fixation,1.0
16,1,18,Incongruent,18_0.224_0.551.png,1.4781420230865479,0.218,0.554,7.650094270706177,140.96450805664062,1.0,1.4249943494796753,hidden,143.38951110839844,3.0,1.2250999212265015,fixation,1.0
17,1,11,Congruent,11_0.612_0.755.png,1.4162931442260742,0.615,0.751,7.160944700241089,150.09274291992188,1.0,1.0303360223770142,hidden,152.12307739257812,3.0,1.1306086778640747,fixation,1.0
18,1,9,Medium,9_0.408_0.204.png,1.3686997890472412,0.405,0.202,7.48533308506012,158.66998291015625,1.0,1.4093658924102783,hidden,161.079345703125,3.0,1.0759671926498413,fixation,1.0
19,1,8,Medium,8_0.796_0.367.png,1.4055778980255127,0.79,0.362,7.472994446754456,167.52401733398438,1.0,1.034286618232727,hidden,169.5583038330078,3.0,1.4387078285217285,fixation,1.0
20,1,18,Incongruent,18_0.367_0.612.png,1.2135341167449951,0.367,0.622,7.499366044998169,176.402587890625,1.0,1.178053855895996,hidden,178.5806427001953,3.0,1.3213121891021729,fixation,1.0
21,1,9,Medium,9_0.184_0.837.png,1.1534463167190552,0.175,0.84,7.600587844848633,185.11549377441406,1.0,1.1870129108428955,hidden,187.30250549316406,3.0,1.4135749340057373,fixation,1.0
22,1,22,Congruent,13b_1.000_0.714.png,1.1301206350326538,1.0,0.706,7.6385499238967896,193.86952209472656,1.0,1.3048030138015747,hidden,196.17433166503906,3.0,1.3337469100952148,fixation,1.0
23,1,8,Medium,8_1.000_0.755.png,1.3475475311279297,1.0,0.756,7.171634793281555,202.63819885253906,1.0,1.11402428150177,hidden,204.75221252441406,3.0,1.0576105117797852,fixation,1.0
24,1,20,Congruent,20_0.694_0.673.png,1.033394694328308,0.686,0.671,7.773259162902832,211.15737915039062,1.0,1.3753389120101929,hidden,213.53271484375,3.0,1.3979202508926392,fixation,1.0
25,1,11,Congruent,11_0.041_0.429.png,1.1305477619171143,0.041,0.434,7.774050354957581,219.9640350341797,1.0,1.404099941253662,hidden,222.36813354492188,3.0,1.3699504137039185,fixation,1.0
26,1,2,Incongruent,2_0.837_0.347.png,1.2045656442642212,0.843,0.354,7.817752003669739,228.86863708496094,1.0,1.4485958814620972,hidden,231.31723022460938,3.0,1.3691561222076416,fixation,1.0
