trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,0.0,,,fixation,10.0,run_start,10.0,0.0,0.0,0.0,hidden,0.0,0.0,0.0,fixation,0.0
1,1,2,Incongruent,2_0.714_0.000.png,1.082126591505849,0.719,0.008,,,,7.2711613815091845,10.0,1.0,1.3459670870543483,hidden,12.345967087054348,3.0,0.9251942944548383,fixation,1.0
2,1,1,Medium,1_0.857_0.000.png,1.3228159859307678,0.867,0.0,,,,7.721066295169724,18.353287973015032,1.0,1.4303034812862956,hidden,20.783591454301327,3.0,1.2907628138834277,fixation,1.0
3,1,22,Congruent,13b_0.816_1.000.png,1.3492518317569306,0.817,1.0,,,,7.723822617773493,27.397170254115522,1.0,1.2667909969058437,hidden,29.663961251021366,3.0,1.4570316208676515,fixation,1.0
4,1,9,Medium,9_0.469_0.367.png,1.0680490258045952,0.465,0.361,,,,6.719631742649909,36.470244703645946,1.0,0.5355591759066541,hidden,38.0058038795526,3.0,1.184072566743255,fixation,1.0
5,1,20,Medium,20_0.673_0.510.png,1.017711135880114,0.678,0.52,,,,6.660859272454104,44.25792547210045,1.0,0.8183970427400962,hidden,46.07632251484055,3.0,0.8424622297140073,fixation,1.0
6,1,8,Congruent,8_0.551_1.000.png,1.064854238057794,0.549,1.0,,,,6.415896262464656,51.93649588043467,1.0,0.5973263487038711,hidden,53.53382222913854,3.0,0.8185699137607859,fixation,1.0
7,1,11,Congruent,11_0.000_0.551.png,1.360120029924808,0.0,0.551,,,,6.732923627040485,59.41724638095712,1.0,0.8686834603856245,hidden,61.28592984134274,3.0,0.864240166654855,fixation,1.0
8,1,3,Incongruent,3_0.000_0.490.png,1.4588052104706621,0.0,0.49,,,,6.612283328867775,67.51029003792242,1.0,0.667988610547969,hidden,69.17827864847038,3.0,0.9442947183198088,fixation,1.0
9,1,2,Incongruent,2_0.755_0.490.png,1.1597518393977393,0.763,0.497,,,,7.468851618210806,75.58137857726085,1.0,1.0738168574188551,hidden,77.65519543467971,3.0,1.395034760791949,fixation,1.0
10,1,22,Congruent,13b_0.653_0.857.png,1.2331225230283591,0.657,0.854,,,,7.098344198306222,84.2099820348694,1.0,0.7370868415133043,hidden,85.9470688763827,3.0,1.361257356792926,fixation,1.0
