trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,0.0,,,fixation,10.0,run_start,10.0,0.0,0.0,0.0,hidden,0.0,0.0,0.0,fixation,0.0
1,1,22,Congruent,13b_0.633_0.612.png,1.2714995810193825,0.635,0.619,,,,6.530810724247072,10.0,1.0,0.679479986234772,hidden,11.679479986234773,3.0,0.8513307380122987,fixation,1.0
2,1,1,Medium,1_0.510_0.265.png,1.4590964785405327,0.504,0.275,,,,7.348631392382732,17.802310305266456,1.0,1.3714686879012474,hidden,20.173778993167705,3.0,0.9771627044814822,fixation,1.0
3,1,2,Incongruent,2_1.000_0.327.png,1.2389726507996595,1.0,0.32,,,,6.4421016871575425,26.610038176189722,1.0,0.5140650815968203,hidden,28.12410325778654,3.0,0.9280366055607222,fixation,1.0
4,1,8,Congruent,8_0.735_0.898.png,1.483845417739172,0.732,0.904,,,,6.998098226787256,34.291112514146924,1.0,0.6910363536340582,hidden,35.982148867780985,3.0,1.3070618731531933,fixation,1.0
5,1,18,Incongruent,18_0.408_0.000.png,1.312311058930451,0.403,0.0,,,,6.715437981351819,42.773056158673356,1.0,0.8551774603382231,hidden,44.62823361901158,3.0,0.8602605210135951,fixation,1.0
6,1,20,Medium,20_0.918_0.959.png,1.1702249589117453,0.922,0.963,,,,7.334858891958966,50.80080519895563,1.0,1.337151362142243,hidden,53.13795656109787,3.0,0.997707529816721,fixation,1.0
7,1,11,Congruent,11_0.367_0.796.png,1.2091796306847407,0.364,0.789,,,,6.932267441043415,59.30588904982634,1.0,0.5291651854866316,hidden,60.835054235312974,3.0,1.4031022555567843,fixation,1.0
8,1,3,Incongruent,3_0.490_0.265.png,1.0446181198837634,0.497,0.271,,,,7.229111073739318,67.4473361215545,1.0,0.8196833642238814,hidden,69.26701948577838,3.0,1.4094277095154424,fixation,1.0
9,1,11,Congruent,11_0.163_0.653.png,1.2660326913039253,0.17,0.658,,,,6.728940431527164,75.72106531517758,1.0,0.9935850107966313,hidden,77.71465032597422,3.0,0.7353554207305275,fixation,1.0
