trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,0.0,,,fixation,10.0,run_start,10.0,0.0,0.0,0.0,hidden,0.0,0.0,0.0,fixation,0.0
1,1,2,Incongruent,2_0.469_0.224.png,1.2284005983394048,0.46,0.23,,,,7.0459255411501545,10.0,1.0,1.4173885622281217,hidden,12.417388562228123,3.0,0.6285369789220323,fixation,1.0
2,1,11,Congruent,11_0.143_0.694.png,1.329685106141898,0.142,0.703,,,,7.095141991824594,18.27432613948956,1.0,1.1484889764863302,hidden,20.42281511597589,3.0,0.9466530153382622,fixation,1.0
3,1,20,Medium,20_0.531_0.755.png,1.142412834470793,0.535,0.751,,,,7.5613741114753665,26.699153237456052,1.0,1.303708183440686,hidden,29.00286142089674,3.0,1.2576659280346854,fixation,1.0
4,1,11,Congruent,11_0.122_0.612.png,1.0532052398506542,0.117,0.62,,,,6.456733476358508,35.40294018340221,1.0,0.9353874592212723,hidden,37.33832764262348,3.0,0.521346017137233,fixation,1.0
5,1,3,Incongruent,3_0.449_0.061.png,1.3264490779129559,0.441,0.07,,,,6.894430042176808,42.91287889961137,1.0,0.8781873206340783,hidden,44.79106622024545,3.0,1.0162427215427332,fixation,1.0
6,1,18,Incongruent,18_0.449_0.327.png,1.0884886569049175,0.453,0.334,,,,7.6172151683221045,51.13375801970113,1.0,1.3424395061905523,hidden,53.476197525891685,3.0,1.274775662131554,fixation,1.0
7,1,9,Medium,9_0.408_0.122.png,1.4302995616057763,0.404,0.128,,,,6.875715321476477,59.83946184492815,1.0,0.8127341179086228,hidden,61.65219596283678,3.0,1.0629812035678605,fixation,1.0
8,1,1,Medium,1_0.510_0.265.png,1.1373372384672245,0.504,0.258,,,,6.957746750451534,68.14547672801041,1.0,0.7544480759056884,hidden,69.8999248039161,3.0,1.203298674545855,fixation,1.0
9,1,8,Congruent,8_0.714_0.408.png,1.0263552492798624,0.707,0.413,,,,7.2405663896166885,76.24056071692917,1.0,0.9013348590888405,hidden,78.141895576018,3.0,1.3392315305278555,fixation,1.0
10,1,18,Incongruent,18_0.082_0.449.png,1.1157796768360315,0.072,0.44,,,,7.134039465699715,84.50748235582572,1.0,0.9320002455047871,hidden,86.4394826013305,3.0,1.20203922019493,fixation,1.0
11,1,22,Congruent,13b_0.551_0.429.png,1.0919343795515233,0.555,0.427,,,,7.272025062495999,92.75730149836146,1.0,0.8507442695775373,hidden,94.60804576793899,3.0,1.421280792918472,fixation,1.0
12,1,2,Incongruent,2_0.796_0.531.png,1.1802341375184917,0.786,0.536,,,,6.547021269458384,101.12126094040897,1.0,1.0426193888537205,hidden,103.1638803292627,3.0,0.504401880604659,fixation,1.0
13,1,22,Congruent,13b_0.918_0.408.png,1.413045185416454,0.927,0.402,,,,7.415991000651587,108.84851634738585,1.0,1.082268134449421,hidden,110.93078448183527,3.0,1.333722866202169,fixation,1.0
14,1,3,Incongruent,3_0.286_0.041.png,1.3521408084128472,0.285,0.039,,,,7.019549755393982,117.67755253345389,1.0,1.303552855217533,hidden,119.98110538867142,3.0,0.7159969001764468,fixation,1.0
15,1,1,Medium,1_0.755_0.531.png,1.1194677717267045,0.765,0.521,,,,6.86978329566837,126.04924309726071,1.0,1.347359929758715,hidden,128.39660302701944,3.0,0.5224233659096332,fixation,1.0
16,1,8,Congruent,8_0.959_1.000.png,1.1521869960274143,0.956,0.998,,,,7.469213085725045,134.0384941646558,1.0,1.0833052824482396,hidden,136.12179944710402,3.0,1.3859078032768162,fixation,1.0
17,1,9,Medium,9_0.510_0.306.png,1.4056192578705402,0.515,0.301,,,,7.10890163905961,142.65989424640824,1.0,1.3133288041901885,hidden,144.97322305059842,3.0,0.7955728348694207,fixation,1.0
18,1,18,Incongruent,18_0.265_0.000.png,1.2112185816334966,0.255,0.0,,,,6.4828673522675615,151.1744151433384,1.0,0.8382522424734813,hidden,153.01266738581188,3.0,0.6446151097940822,fixation,1.0
19,1,9,Medium,9_0.388_0.000.png,1.1122146219188562,0.394,0.0,,,,6.424388802996532,158.86850107723944,1.0,0.8311465708687812,hidden,160.69964764810823,3.0,0.5932422321277423,fixation,1.0
