trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,20,Incongruent,20_0.816_0.143.png,2.8289110773041974,0.82,0.149,8.727674652086156,0.0,1.0,2.3055515544456284,hidden,3.3055515544456284,2.0,2.422123097640528,fixation,1.0
1,1,8,Congruent,8_1.000_0.694.png,3.7364486248841287,1.0,0.688,8.191475844945973,11.556585729390353,1.0,1.8459682700521305,hidden,14.402553999442484,2.0,2.3455075748938436,fixation,1.0
2,1,1,Congruent,1_0.837_0.204.png,2.4808596239491645,0.845,0.214,8.105121277218494,23.484510199220455,1.0,1.8710148122878967,hidden,26.35552501150835,2.0,2.2341064649305964,fixation,1.0
3,1,9,Congruent,9_0.327_0.429.png,2.4867128919668424,0.321,0.422,8.363207870440078,34.07049110038811,1.0,2.105908981348045,hidden,37.176400081736155,2.0,2.257298889092032,fixation,1.0
4,1,11,Medium,11_0.265_0.776.png,2.1935602899043944,0.255,0.781,7.729940107323337,44.920411862795035,1.0,1.965465050789052,hidden,47.885876913584084,2.0,1.7644750565342906,fixation,1.0
5,1,9,Congruent,9_0.306_0.510.png,3.7222294596412926,0.301,0.514,7.729516274751077,54.84391226002277,1.0,1.755575550676426,hidden,57.599487810699195,2.0,1.9739407240746534,fixation,1.0
6,1,11,Medium,11_0.286_0.612.png,2.3376744127958093,0.281,0.607,7.594354045668354,66.29565799441514,1.0,2.0887470939528963,hidden,69.38440508836803,2.0,1.5056069517154573,fixation,1.0
7,1,22,Incongruent,13b_0.776_0.755.png,2.391922601617685,0.772,0.752,8.04879762889594,76.2276864528793,1.0,1.9124776666382806,hidden,79.14016411951758,2.0,2.136319962257666,fixation,1.0
8,1,8,Congruent,8_0.959_0.816.png,3.6478538488449557,0.958,0.824,8.079347589080655,86.66840668339292,1.0,1.7515875270802927,hidden,89.4199942104732,2.0,2.3277600620003644,fixation,1.0
9,1,18,Incongruent,18_0.061_0.286.png,2.5674416461040295,0.061,0.292,7.46959613887239,98.39560812131853,1.0,1.6269541563056815,hidden,101.02256227762422,2.0,1.8426419825667038,fixation,1.0
10,1,20,Incongruent,20_0.918_0.286.png,3.998981285365698,0.921,0.29,7.31805542285683,108.43264590629495,1.0,1.616603477907356,hidden,111.04924938420231,2.0,1.7014519449494756,fixation,1.0
11,1,3,Medium,3_0.000_0.286.png,3.2295731212196293,0.0,0.283,8.561775124706529,119.74968261451748,1.0,2.1494739779258087,hidden,122.89915659244329,2.0,2.4123011467807136,fixation,1.0
12,1,2,Medium,2_1.000_0.245.png,2.5958697829356145,1.0,0.249,8.111724272778446,131.54103086044364,1.0,2.0233174716440985,hidden,134.56434833208775,2.0,2.088406801134351,fixation,1.0
