trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,11,Medium,11_0.224_0.878.png,3.018961233253104,0.219,0.884,8.262168030254113,0.0,1.0,1.974348010674794,hidden,2.974348010674794,2.0,2.2878200195793195,fixation,1.0
1,1,22,Congruent,13b_0.673_0.592.png,2.513343390791386,0.671,0.596,7.925275426844262,11.281129263507218,1.0,1.8060936460452792,hidden,14.087222909552498,2.0,2.1191817807989812,fixation,1.0
2,1,11,Medium,11_0.245_0.714.png,3.7337980941479882,0.251,0.714,8.288921617780524,21.719748081142868,1.0,2.1912424826619468,hidden,24.910990563804816,2.0,2.0976791351185744,fixation,1.0
3,1,2,Incongruent,2_0.755_0.245.png,3.8391751984692806,0.749,0.248,7.97099187284671,33.74246779307138,1.0,1.539638429799845,hidden,36.28210622287122,2.0,2.4313534430468695,fixation,1.0
4,1,3,Medium,3_0.061_0.184.png,3.3174667273544567,0.058,0.184,7.08307403391111,45.552634864387365,1.0,1.5367406755954085,hidden,48.089375539982775,2.0,1.5463333583156995,fixation,1.0
5,1,2,Incongruent,2_0.796_0.408.png,3.1020077030605444,0.796,0.418,8.158877129699945,55.95317562565293,1.0,2.168992168175748,hidden,59.12216779382868,2.0,1.989884961524199,fixation,1.0
6,1,1,Incongruent,1_0.694_0.367.png,3.2110830908154533,0.699,0.375,7.614095447848271,67.21406045841343,1.0,1.9368265740658654,hidden,70.15088703247929,2.0,1.6772688737824155,fixation,1.0
7,1,20,Congruent,20_1.000_0.408.png,2.4009634433901517,1.0,0.399,7.882220274882684,78.03923899707715,1.0,2.107036226961442,hidden,81.14627522403859,2.0,1.7751840479212446,fixation,1.0
8,1,8,Incongruent,8_0.592_0.837.png,3.68725564664223,0.592,0.834,7.742908607565397,88.32242271534999,1.0,1.567340916408879,hidden,90.88976363175887,2.0,2.1755676911565107,fixation,1.0
9,1,18,Medium,18_0.204_0.184.png,3.7362591309296227,0.213,0.184,8.135251492723697,99.75258696955761,1.0,2.3363970307980417,hidden,103.08898400035565,2.0,1.7988544619256546,fixation,1.0
10,1,11,Medium,11_0.327_0.959.png,3.3578148400041155,0.326,0.953,8.091705059500768,111.62409759321093,1.0,2.4196900355914703,hidden,115.0437876288024,2.0,1.672015023909296,fixation,1.0
11,1,2,Incongruent,2_0.612_0.000.png,3.850724792985319,0.619,0.006,8.189871763703877,123.07361749271581,1.0,1.8942713800731676,hidden,125.96788887278898,2.0,2.2956003836307017,fixation,1.0
12,1,9,Congruent,9_0.388_0.122.png,2.028924180602605,0.393,0.132,7.91827628752759,135.114214049405,1.0,1.5398939074105387,hidden,137.65410795681555,2.0,2.3783823801170376,fixation,1.0
13,1,11,Medium,11_0.327_0.837.png,2.1556251407441684,0.32,0.837,8.236582252846006,145.0614145175352,1.0,2.4622405918074044,hidden,148.52365510934263,2.0,1.7743416610385967,fixation,1.0
14,1,20,Congruent,20_0.551_0.429.png,3.4649218729679316,0.555,0.432,8.234980776183306,155.4536219111254,1.0,1.7993764942991544,hidden,158.25299840542456,2.0,2.4356042818841406,fixation,1.0
15,1,8,Incongruent,8_0.571_0.612.png,2.513667992360712,0.579,0.617,8.59235011918966,167.15352456027662,1.0,2.135932429927339,hidden,170.28945699020397,2.0,2.4564176892623086,fixation,1.0
