participant,localiser_session,run,event_type,fix_dur,block_index,category,trial_in_block,image_path,is_target,img_dur,isi_dur
21,3,1,fixation,16.0,,,,,,,
21,3,1,trial,,1,radio,1,images/localiser_images/radio\radio_149.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,2,images/localiser_images/radio\radio_38.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,3,images/localiser_images/radio\radio_93.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,4,images/localiser_images/radio\radio_222.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,5,images/localiser_images/radio\radio_215.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,6,images/localiser_images/radio\radio_06s.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,7,images/localiser_images/radio\radio_14.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,8,images/localiser_images/radio\radio_115.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,9,images/localiser_images/radio\radio_188.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,10,images/localiser_images/radio\radio_151.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,11,images/localiser_images/radio\radio_135.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,12,images/localiser_images/radio\radio_162.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,13,images/localiser_images/radio\radio_15s.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,14,images/localiser_images/radio\radio_173.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,15,images/localiser_images/radio\radio_5.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,16,images/localiser_images/radio\radio_134.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,17,images/localiser_images/radio\radio_05s.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,18,images/localiser_images/radio\radio_246.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,19,images/localiser_images/radio\radio_229.jpg,0,0.3,0.5
21,3,1,trial,,1,radio,20,images/localiser_images/radio\radio_229.jpg,1,0.3,0.5
21,3,1,fixation,4.0,,,,,,,
21,3,1,trial,,2,refrigerator,1,images/localiser_images/refrigerator\n04070727_4540.JPEG,0,0.3,0.5
21,3,1,trial,,2,refrigerator,2,images/localiser_images/refrigerator\refrigerator_04s.jpg,0,0.3,0.5
21,3,1,trial,,2,refrigerator,3,images/localiser_images/refrigerator\refrigerator_26.jpg,0,0.3,0.5
21,3,1,trial,,2,refrigerator,4,images/localiser_images/refrigerator\refrigerator_03s.jpg,0,0.3,0.5
21,3,1,trial,,2,refrigerator,5,images/localiser_images/refrigerator\n04070727_2835.JPEG,0,0.3,0.5
21,3,1,trial,,2,refrigerator,6,images/localiser_images/refrigerator\n03273913_19598.JPEG,0,0.3,0.5
21,3,1,trial,,2,refrigerator,7,images/localiser_images/refrigerator\n04070727_29739.JPEG,0,0.3,0.5
21,3,1,trial,,2,refrigerator,8,images/localiser_images/refrigerator\n04070727_6281.JPEG,0,0.3,0.5
21,3,1,trial,,2,refrigerator,9,images/localiser_images/refrigerator\refrigerator_72.jpg,0,0.3,0.5
21,3,1,trial,,2,refrigerator,10,images/localiser_images/refrigerator\refrigerator_06s.jpg,0,0.3,0.5
21,3,1,trial,,2,refrigerator,11,images/localiser_images/refrigerator\n03170635_26815.JPEG,0,0.3,0.5
21,3,1,trial,,2,refrigerator,12,images/localiser_images/refrigerator\n04070727_21273.JPEG,0,0.3,0.5
21,3,1,trial,,2,refrigerator,13,images/localiser_images/refrigerator\refrigerator_32.jpg,0,0.3,0.5
21,3,1,trial,,2,refrigerator,14,images/localiser_images/refrigerator\refrigerator_134.jpg,0,0.3,0.5
21,3,1,trial,,2,refrigerator,15,images/localiser_images/refrigerator\n03170635_25619.JPEG,0,0.3,0.5
21,3,1,trial,,2,refrigerator,16,images/localiser_images/refrigerator\refrigerator_140.jpg,0,0.3,0.5
21,3,1,trial,,2,refrigerator,17,images/localiser_images/refrigerator\refrigerator_5.jpg,0,0.3,0.5
21,3,1,trial,,2,refrigerator,18,images/localiser_images/refrigerator\refrigerator_09s.jpg,0,0.3,0.5
21,3,1,trial,,2,refrigerator,19,images/localiser_images/refrigerator\refrigerator_99.jpg,0,0.3,0.5
21,3,1,trial,,2,refrigerator,20,images/localiser_images/refrigerator\refrigerator_05s.jpg,0,0.3,0.5
21,3,1,fixation,4.0,,,,,,,
21,3,1,trial,,3,scrambled,1,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000052_n9.png,0,0.3,0.5
21,3,1,trial,,3,scrambled,2,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000035_n9.png,0,0.3,0.5
21,3,1,trial,,3,scrambled,3,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000050_n9.png,0,0.3,0.5
21,3,1,trial,,3,scrambled,4,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000041_n9.png,0,0.3,0.5
21,3,1,trial,,3,scrambled,5,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000075_n9.png,0,0.3,0.5
21,3,1,trial,,3,scrambled,6,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000033_n9.png,0,0.3,0.5
21,3,1,trial,,3,scrambled,7,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000070_n9.png,0,0.3,0.5
21,3,1,trial,,3,scrambled,8,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000064_n9.png,0,0.3,0.5
21,3,1,trial,,3,scrambled,9,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000020_n9.png,0,0.3,0.5
21,3,1,trial,,3,scrambled,10,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000037_n9.png,0,0.3,0.5
21,3,1,trial,,3,scrambled,11,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000038_n9.png,0,0.3,0.5
21,3,1,trial,,3,scrambled,12,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000009_n9.png,0,0.3,0.5
21,3,1,trial,,3,scrambled,13,images/localiser_images/scrambled\scr_group_ycbcr_spectrum_000046_n9.png,0,0.3,0.5
