trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,1.5535811185836792,,,fixation,10.0,run_start,2.3138002157211304,0.0,0.0,1.043120265007019,hidden,1.043120265007019,0.0,1.2706799507141113,fixation,0.0
1,1,20.0,Medium,20_0.633_0.755.png,1.5154626369476318,0.635,0.752,,,,7.129264295101166,3.8673813343048096,1.0,0.6458566188812256,hidden,5.513237953186035,3.5,0.9834076762199402,fixation,1.0
2,1,3.0,Incongruent,3_0.408_0.429.png,1.5021421909332275,0.414,0.435,,,,8.088113784790039,12.512107849121094,1.0,1.4424221515655518,hidden,14.954530715942383,3.5,1.1456916332244873,fixation,1.0
3,1,2.0,Incongruent,2_0.939_0.061.png,1.6871527433395386,0.936,0.065,,,,7.778804540634155,22.10236358642578,1.0,1.1399998664855957,hidden,24.24236488342285,3.5,1.1388046741485596,fixation,1.0
4,1,1.0,Medium,1_0.673_0.327.png,1.3856987953186035,0.665,0.336,,,,7.2252583503723145,31.568321228027344,1.0,1.17531418800354,hidden,33.74363708496094,3.5,0.5499441623687744,fixation,1.0
5,1,9.0,Medium,9_0.204_0.000.png,1.6675165891647339,0.214,0.0,,,,6.949767112731934,40.17927932739258,1.0,0.5637087821960449,hidden,41.74298858642578,3.5,0.8860583305358887,fixation,1.0
6,1,20.0,Medium,20_1.000_0.837.png,1.6860592365264893,1.0,0.834,,,,7.279313147068024,48.79656219482422,1.0,0.5449729561805725,hidden,50.34153366088867,3.5,1.2343401908874512,fixation,1.0
7,1,3.0,Incongruent,3_0.449_0.388.png,1.4268920421600342,0.457,0.389,,,,8.403657078742981,57.76193618774414,1.0,1.3773608207702637,hidden,60.13929748535156,3.5,1.5262962579727173,fixation,1.0
8,1,2.0,Incongruent,2_0.612_0.204.png,1.7651921510696411,0.613,0.206,,,,6.930098593235016,67.59248352050781,1.0,0.8797196745872498,hidden,69.47220611572266,3.5,0.5503789186477661,fixation,1.0
9,1,11.0,Congruent,11_0.327_0.980.png,1.4921393394470215,0.322,0.979,,,,7.755151867866516,76.28777313232422,1.0,1.4360452890396118,hidden,78.72382354736328,3.5,0.8191065788269043,fixation,1.0
