participant,localiser_session,run,event_type,fix_dur,block_index,category,trial_in_block,image_path,is_target,img_dur,isi_dur
17,3,1,fixation,16.0,,,,,,,
17,3,1,trial,,1,crib,1,images/localiser_images/crib\n03131574_30490.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,2,images/localiser_images/crib\n03131574_8145.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,3,images/localiser_images/crib\n03131574_23147.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,4,images/localiser_images/crib\n03131669_22512.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,5,images/localiser_images/crib\n03131574_17697.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,6,images/localiser_images/crib\n03131669_7473.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,7,images/localiser_images/crib\n03131669_7684.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,8,images/localiser_images/crib\n03131574_14853.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,9,images/localiser_images/crib\crib_16n.jpg,0,0.3,0.5
17,3,1,trial,,1,crib,10,images/localiser_images/crib\n03131574_18263.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,11,images/localiser_images/crib\n03131574_13459.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,12,images/localiser_images/crib\crib_03s.jpg,0,0.3,0.5
17,3,1,trial,,1,crib,13,images/localiser_images/crib\n03131574_15057.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,14,images/localiser_images/crib\n03131574_11195.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,15,images/localiser_images/crib\n03131574_13570.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,16,images/localiser_images/crib\n03131574_554.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,17,images/localiser_images/crib\crib_04s.jpg,0,0.3,0.5
17,3,1,trial,,1,crib,18,images/localiser_images/crib\n03131574_6091.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,19,images/localiser_images/crib\n03131574_2353.JPEG,0,0.3,0.5
17,3,1,trial,,1,crib,20,images/localiser_images/crib\n03131574_2353.JPEG,1,0.3,0.5
17,3,1,fixation,4.0,,,,,,,
17,3,1,trial,,2,cup,1,images/localiser_images/cup\cup_43.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,2,images/localiser_images/cup\cup_07s.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,3,images/localiser_images/cup\n07930864_18382.JPEG,0,0.3,0.5
17,3,1,trial,,2,cup,4,images/localiser_images/cup\cup_59.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,5,images/localiser_images/cup\n07930864_33614.JPEG,0,0.3,0.5
17,3,1,trial,,2,cup,6,images/localiser_images/cup\cup_04s.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,7,images/localiser_images/cup\cup_111.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,8,images/localiser_images/cup\cup_35.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,9,images/localiser_images/cup\n03216710_4107.JPEG,0,0.3,0.5
17,3,1,trial,,2,cup,10,images/localiser_images/cup\cup_7.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,11,images/localiser_images/cup\cup_52.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,12,images/localiser_images/cup\n03063073_7675.JPEG,0,0.3,0.5
17,3,1,trial,,2,cup,13,images/localiser_images/cup\cup_11s.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,14,images/localiser_images/cup\cup_29.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,15,images/localiser_images/cup\cup_14s.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,16,images/localiser_images/cup\cup_08s.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,17,images/localiser_images/cup\cup_11.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,18,images/localiser_images/cup\cup_51.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,19,images/localiser_images/cup\cup_47.jpg,0,0.3,0.5
17,3,1,trial,,2,cup,20,images/localiser_images/cup\cup_47.jpg,1,0.3,0.5
17,3,1,fixation,4.0,,,,,,,
17,3,1,trial,,3,eraser,1,images/localiser_images/eraser\rubber eraser_238.jpg,0,0.3,0.5
