participant,localiser_session,run,event_type,fix_dur,block_index,category,trial_in_block,image_path,is_target,img_dur,isi_dur
45,3,1,fixation,16.0,,,,,,,
45,3,1,trial,,1,teapot,1,images/localiser_images/teapot\teapot_51.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,2,images/localiser_images/teapot\teapot_78.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,3,images/localiser_images/teapot\teapot_29.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,4,images/localiser_images/teapot\teapot_29.jpg,1,0.3,0.5
45,3,1,trial,,1,teapot,5,images/localiser_images/teapot\teapot_122.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,6,images/localiser_images/teapot\teapot_12s.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,7,images/localiser_images/teapot\teapot_4.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,8,images/localiser_images/teapot\bing_teapot_0096.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,9,images/localiser_images/teapot\teapot_48.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,10,images/localiser_images/teapot\teapot_84.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,11,images/localiser_images/teapot\teapot_22.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,12,images/localiser_images/teapot\bing_theiere_0091.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,13,images/localiser_images/teapot\teapot_5.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,14,images/localiser_images/teapot\teapot_146.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,15,images/localiser_images/teapot\teapot_102.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,16,images/localiser_images/teapot\teapot_75.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,17,images/localiser_images/teapot\teapot_90.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,18,images/localiser_images/teapot\teapot_64.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,19,images/localiser_images/teapot\teapot_79.jpg,0,0.3,0.5
45,3,1,trial,,1,teapot,20,images/localiser_images/teapot\teapot_114.jpg,0,0.3,0.5
45,3,1,fixation,4.0,,,,,,,
45,3,1,trial,,2,wallet,1,images/localiser_images/wallet\wallet_39.jpg,0,0.3,0.5
45,3,1,trial,,2,wallet,2,images/localiser_images/wallet\n04548362_28337.JPEG,0,0.3,0.5
45,3,1,trial,,2,wallet,3,images/localiser_images/wallet\n04548362_48820.JPEG,0,0.3,0.5
45,3,1,trial,,2,wallet,4,images/localiser_images/wallet\wallet_03s.jpg,0,0.3,0.5
45,3,1,trial,,2,wallet,5,images/localiser_images/wallet\wallet_10.jpg,0,0.3,0.5
45,3,1,trial,,2,wallet,6,images/localiser_images/wallet\n04548362_11350.JPEG,0,0.3,0.5
45,3,1,trial,,2,wallet,7,images/localiser_images/wallet\n04548362_27806.JPEG,0,0.3,0.5
45,3,1,trial,,2,wallet,8,images/localiser_images/wallet\wallet_47.jpg,0,0.3,0.5
45,3,1,trial,,2,wallet,9,images/localiser_images/wallet\n04548362_5813.JPEG,0,0.3,0.5
45,3,1,trial,,2,wallet,10,images/localiser_images/wallet\n04548362_5813.JPEG,1,0.3,0.5
45,3,1,trial,,2,wallet,11,images/localiser_images/wallet\n04548362_25104.JPEG,0,0.3,0.5
45,3,1,trial,,2,wallet,12,images/localiser_images/wallet\wallet_11.jpg,0,0.3,0.5
45,3,1,trial,,2,wallet,13,images/localiser_images/wallet\wallet_06s.jpg,0,0.3,0.5
45,3,1,trial,,2,wallet,14,images/localiser_images/wallet\n04548362_23786.JPEG,0,0.3,0.5
45,3,1,trial,,2,wallet,15,images/localiser_images/wallet\n04548362_15338.JPEG,0,0.3,0.5
45,3,1,trial,,2,wallet,16,images/localiser_images/wallet\n04548362_20539.JPEG,0,0.3,0.5
45,3,1,trial,,2,wallet,17,images/localiser_images/wallet\n04548362_9684.JPEG,0,0.3,0.5
45,3,1,trial,,2,wallet,18,images/localiser_images/wallet\n04548362_18803.JPEG,0,0.3,0.5
45,3,1,trial,,2,wallet,19,images/localiser_images/wallet\n04548362_9706.JPEG,0,0.3,0.5
45,3,1,trial,,2,wallet,20,images/localiser_images/wallet\wallet_12s.jpg,0,0.3,0.5
45,3,1,fixation,4.0,,,,,,,
45,3,1,trial,,3,crib,1,images/localiser_images/crib\n03131574_11195.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,2,images/localiser_images/crib\crib_15n.jpg,0,0.3,0.5
45,3,1,trial,,3,crib,3,images/localiser_images/crib\n03131574_6790.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,4,images/localiser_images/crib\n03131574_6790.JPEG,1,0.3,0.5
45,3,1,trial,,3,crib,5,images/localiser_images/crib\n03131574_5538.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,6,images/localiser_images/crib\n03131574_10474.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,7,images/localiser_images/crib\crib_06s.jpg,0,0.3,0.5
45,3,1,trial,,3,crib,8,images/localiser_images/crib\n03131574_15057.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,9,images/localiser_images/crib\n03131574_883.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,10,images/localiser_images/crib\n03131574_8098.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,11,images/localiser_images/crib\n03131574_13570.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,12,images/localiser_images/crib\crib_14n.jpg,0,0.3,0.5
45,3,1,trial,,3,crib,13,images/localiser_images/crib\n03131669_2010.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,14,images/localiser_images/crib\n03131574_30041.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,15,images/localiser_images/crib\crib_10s.jpg,0,0.3,0.5
45,3,1,trial,,3,crib,16,images/localiser_images/crib\n03131574_3494.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,17,images/localiser_images/crib\n03131574_27259.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,18,images/localiser_images/crib\n03131669_22512.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,19,images/localiser_images/crib\n03131574_49175.JPEG,0,0.3,0.5
45,3,1,trial,,3,crib,20,images/localiser_images/crib\n03131669_16103.JPEG,0,0.3,0.5
45,3,1,fixation,4.0,,,,,,,
45,3,1,trial,,4,cup,1,images/localiser_images/cup\cup_13.jpg,0,0.3,0.5
45,3,1,trial,,4,cup,2,images/localiser_images/cup\cup_135.jpg,0,0.3,0.5
