trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,20,Medium,20_0.918_0.000.png,1.2489539608437727,0.919,0.0,8.255467652428335,0.0,1.0,1.3704949836619562,hidden,2.370494983661956,4.0,0.8849726687663781,fixation,1.0
1,1,8,Congruent,8_0.592_0.531.png,2.66625135964904,0.592,0.526,9.016399156839682,9.504421613272108,1.0,1.1847091377999663,hidden,11.689130751072074,4.0,1.8316900190397152,fixation,1.0
2,1,9,Incongruent,9_0.633_0.367.png,2.7995875770635528,0.635,0.359,9.001077088269554,21.18707212976083,1.0,1.2389641547276817,hidden,23.42603628448851,4.0,1.7621129335418724,fixation,1.0
3,1,3,Congruent,3_0.347_0.224.png,1.3256991571683059,0.349,0.223,8.530148251439464,32.98773679509394,1.0,1.07165976237097,hidden,35.05939655746491,4.0,1.4584884890684946,fixation,1.0
4,1,2,Incongruent,2_0.735_0.000.png,2.815085957802457,0.741,0.0,8.63753894755392,42.84358420370171,1.0,1.2576562226175498,hidden,45.10124042631926,4.0,1.3798827249363754,fixation,1.0
5,1,11,Congruent,11_0.265_0.633.png,1.1600005295532692,0.266,0.633,8.07620107561236,54.29620910905809,1.0,0.5787361011201657,hidden,55.874945210178254,4.0,1.497464974492193,fixation,1.0
6,1,9,Incongruent,9_0.469_0.082.png,1.3615248637118094,0.472,0.073,8.685525836473182,63.53241071422372,1.0,0.9142884037018069,hidden,65.44669911792552,4.0,1.771237432771382,fixation,1.0
7,1,1,Incongruent,1_0.653_0.265.png,1.9757773565764987,0.65,0.27,8.65417600696405,73.57946141440871,1.0,1.4478957369698386,hidden,76.02735715137855,4.0,1.2062802699942095,fixation,1.0
8,1,20,Medium,20_1.000_0.327.png,1.1475815929267894,1.0,0.33,8.972519583307829,84.20941477794926,1.0,1.6488692621661178,hidden,86.85828404011538,4.0,1.3236503211417132,fixation,1.0
9,1,22,Medium,13b_0.796_0.837.png,2.4218621950110863,0.792,0.834,8.487072130377598,94.32951595418388,1.0,0.8678944232251199,hidden,96.197410377409,4.0,1.6191777071524744,fixation,1.0
