trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,22,Incongruent,13b_0.918_0.735.png,1.5987013578414917,0.916,0.736,8.674175262451172,0.0,1.0,2.4449052810668945,hidden,3.4449052810668945,2.0,2.2292699813842773,fixation,1.0
1,1,3,Medium,3_0.408_0.429.png,1.0821352005004883,0.416,0.422,8.889810562133789,10.272876739501953,1.0,2.4449052810668945,hidden,13.717782020568848,2.0,2.4449052810668945,fixation,1.0
2,1,18,Congruent,18_0.531_0.327.png,1.5987013578414917,0.537,0.335,8.711718320846558,20.244821548461914,1.0,2.4449052810668945,hidden,23.689727783203125,2.0,2.266813039779663,fixation,1.0
3,1,2,Congruent,2_0.571_0.224.png,1.5987013578414917,0.579,0.228,8.889810562133789,30.55524253845215,1.0,2.4449052810668945,hidden,34.00014877319336,2.0,2.4449052810668945,fixation,1.0
4,1,1,Incongruent,1_0.612_0.286.png,1.5987013578414917,0.619,0.291,8.49174451828003,41.04375457763672,1.0,2.1645448207855225,hidden,44.20829772949219,2.0,2.327199697494507,fixation,1.0
5,1,9,Congruent,9_0.367_0.490.png,1.5987013578414917,0.374,0.482,8.889810562133789,51.13420104980469,1.0,2.4449052810668945,hidden,54.579105377197266,2.0,2.4449052810668945,fixation,1.0
6,1,8,Medium,8_0.796_0.408.png,1.1246510744094849,0.804,0.406,8.833313703536987,61.622711181640625,1.0,2.3884084224700928,hidden,65.01112365722656,2.0,2.4449052810668945,fixation,1.0
7,1,11,Incongruent,11_0.286_0.571.png,1.5987013578414917,0.282,0.565,8.889810562133789,71.58067321777344,1.0,2.4449052810668945,hidden,75.02558135986328,2.0,2.4449052810668945,fixation,1.0
8,1,20,Medium,20_1.000_0.245.png,1.5987013578414917,1.0,0.246,8.338439702987671,82.0691909790039,1.0,2.1317615509033203,hidden,85.2009506225586,2.0,2.2066781520843506,fixation,1.0
9,1,9,Congruent,9_0.286_0.143.png,1.5987013578414917,0.294,0.136,8.756105184555054,92.00633239746094,1.0,2.311199903488159,hidden,95.3175277709961,2.0,2.4449052810668945,fixation,1.0
10,1,1,Incongruent,1_0.714_0.612.png,1.389534592628479,0.721,0.619,8.38888430595398,102.36113739013672,1.0,2.2623019218444824,hidden,105.6234359741211,2.0,2.126582384109497,fixation,1.0
11,1,11,Incongruent,11_0.102_0.837.png,1.5987013578414917,0.111,0.845,8.631510972976685,112.13955688476562,1.0,2.4449052810668945,hidden,115.58445739746094,2.0,2.18660569190979,fixation,1.0
12,1,8,Medium,8_0.469_0.592.png,1.5987013578414917,0.461,0.591,7.9700233936309814,122.36976623535156,1.0,1.9003238677978516,hidden,125.27008819580078,2.0,2.06969952583313,fixation,1.0
13,1,9,Congruent,9_0.286_0.490.png,1.0315701961517334,0.284,0.483,8.341827273368835,131.93849182128906,1.0,1.896921992301941,hidden,134.83541870117188,2.0,2.4449052810668945,fixation,1.0
14,1,2,Congruent,2_0.551_0.388.png,1.5987013578414917,0.546,0.389,8.475345373153687,141.3118896484375,1.0,2.030440092086792,hidden,144.3423309326172,2.0,2.4449052810668945,fixation,1.0
15,1,8,Medium,8_0.510_0.245.png,1.5987013578414917,0.52,0.251,8.438153386116028,151.3859405517578,1.0,1.9932481050491333,hidden,154.37918090820312,2.0,2.4449052810668945,fixation,1.0
16,1,20,Medium,20_0.204_0.000.png,1.5987013578414917,0.211,0.009,8.352688431739807,161.42279052734375,1.0,1.9077831506729126,hidden,164.33058166503906,2.0,2.4449052810668945,fixation,1.0
17,1,22,Incongruent,13b_0.714_0.510.png,1.2593687772750854,0.714,0.507,8.353123307228088,171.37417602539062,1.0,1.9082180261611938,hidden,174.2823944091797,2.0,2.4449052810668945,fixation,1.0
18,1,18,Congruent,18_0.020_0.143.png,1.5987013578414917,0.02,0.142,8.439308643341064,180.98667907714844,1.0,2.2585608959198,hidden,184.2452392578125,2.0,2.1807477474212646,fixation,1.0
19,1,20,Medium,20_0.571_0.163.png,1.0721826553344727,0.562,0.157,8.889810562133789,191.02468872070312,1.0,2.4449052810668945,hidden,194.46958923339844,2.0,2.4449052810668945,fixation,1.0
20,1,18,Congruent,18_0.449_0.449.png,1.5987013578414917,0.456,0.44,8.486692428588867,200.98667907714844,1.0,2.0417871475219727,hidden,204.02845764160156,2.0,2.4449052810668945,fixation,1.0
21,1,3,Medium,3_0.551_0.449.png,1.0994601249694824,0.55,0.453,8.63151502609253,211.0720672607422,1.0,2.1866097450256348,hidden,214.25868225097656,2.0,2.4449052810668945,fixation,1.0
22,1,8,Medium,8_0.653_0.918.png,1.0802736282348633,0.648,0.913,8.570724248886108,220.80303955078125,1.0,2.125818967819214,hidden,223.92886352539062,2.0,2.4449052810668945,fixation,1.0
23,1,3,Medium,3_0.490_0.184.png,1.5987013578414917,0.499,0.187,8.583988189697266,230.45404052734375,1.0,2.4449052810668945,hidden,233.89894104003906,2.0,2.139082908630371,fixation,1.0
24,1,1,Incongruent,1_0.612_0.224.png,1.3813077211380005,0.622,0.226,8.793376922607422,240.63673400878906,1.0,2.3484716415405273,hidden,243.98519897460938,2.0,2.4449052810668945,fixation,1.0
25,1,2,Congruent,2_0.816_0.347.png,1.1593371629714966,0.824,0.342,8.34631597995758,250.81141662597656,1.0,2.4449052810668945,hidden,254.25631713867188,2.0,1.901410698890686,fixation,1.0
26,1,20,Medium,20_0.776_0.755.png,1.5987013578414917,0.781,0.755,8.366668701171875,260.31707763671875,1.0,2.32912540435791,hidden,263.6462097167969,2.0,2.037543296813965,fixation,1.0
27,1,11,Incongruent,11_0.612_0.469.png,1.5987013578414917,0.609,0.46,8.712960958480835,270.2824401855469,1.0,2.4449052810668945,hidden,273.72735595703125,2.0,2.2680556774139404,fixation,1.0
28,1,22,Incongruent,13b_0.898_0.857.png,1.5987013578414917,0.892,0.863,8.36966586112976,280.5941162109375,1.0,2.4449052810668945,hidden,284.03900146484375,2.0,1.9247605800628662,fixation,1.0
29,1,2,Congruent,2_0.673_0.143.png,1.5423476696014404,0.667,0.149,8.3856520652771,290.5624694824219,1.0,2.4449052810668945,hidden,294.00738525390625,2.0,1.940746784210205,fixation,1.0
30,2,3,Medium,3_0.551_0.245.png,1.5804023742675781,0.561,0.244,8.09204387664795,0.0,1.0,2.0562846660614014,hidden,3.0562846660614014,2.0,2.035759210586548,fixation,1.0
31,2,1,Incongruent,1_0.796_0.306.png,1.5987013578414917,0.794,0.313,8.417953968048096,9.672446250915527,1.0,1.9848268032073975,hidden,12.657273292541504,2.0,2.4331271648406982,fixation,1.0
32,2,11,Incongruent,11_0.082_0.633.png,1.5987013578414917,0.079,0.634,8.889810562133789,19.689102172851562,1.0,2.4449052810668945,hidden,23.13400650024414,2.0,2.4449052810668945,fixation,1.0
33,2,9,Congruent,9_0.367_0.551.png,1.3680458068847656,0.364,0.541,8.793508529663086,30.177614212036133,1.0,2.3486032485961914,hidden,33.52621841430664,2.0,2.4449052810668945,fixation,1.0
34,2,22,Incongruent,13b_0.388_0.551.png,1.5987013578414917,0.391,0.561,8.598095417022705,40.339168548583984,1.0,2.3382906913757324,hidden,43.677459716796875,2.0,2.2598047256469727,fixation,1.0
35,2,18,Congruent,18_0.204_0.143.png,1.3098987340927124,0.196,0.148,8.66594672203064,50.53596496582031,1.0,2.4449052810668945,hidden,53.98086929321289,2.0,2.221041440963745,fixation,1.0
36,2,2,Congruent,2_0.816_0.245.png,1.5987013578414917,0.819,0.245,8.889810562133789,60.511810302734375,1.0,2.4449052810668945,hidden,63.95671463012695,2.0,2.4449052810668945,fixation,1.0
37,2,8,Medium,8_0.347_0.531.png,1.5987013578414917,0.355,0.526,8.404169797897339,71.00032043457031,1.0,2.3766493797302246,hidden,74.37696838378906,2.0,2.0275204181671143,fixation,1.0
38,2,18,Congruent,18_0.469_0.531.png,1.526872158050537,0.463,0.538,8.889810562133789,81.0031967163086,1.0,2.4449052810668945,hidden,84.4480972290039,2.0,2.4449052810668945,fixation,1.0
39,2,20,Medium,20_0.367_0.327.png,1.208117961883545,0.361,0.336,8.55570363998413,91.41987609863281,1.0,2.119283437728882,hidden,94.5391616821289,2.0,2.436420202255249,fixation,1.0
40,2,22,Incongruent,13b_0.571_0.429.png,1.1018167734146118,0.566,0.436,8.45094609260559,101.18370056152344,1.0,2.0060408115386963,hidden,104.18973541259766,2.0,2.4449052810668945,fixation,1.0
41,2,9,Congruent,9_0.327_0.245.png,1.5987013578414917,0.332,0.255,8.889810562133789,110.73645782470703,1.0,2.4449052810668945,hidden,114.18136596679688,2.0,2.4449052810668945,fixation,1.0
42,2,8,Medium,8_0.490_1.000.png,1.5987013578414917,0.484,1.0,8.889810562133789,121.2249755859375,1.0,2.4449052810668945,hidden,124.66987609863281,2.0,2.4449052810668945,fixation,1.0
43,2,1,Incongruent,1_0.531_0.041.png,1.5987013578414917,0.524,0.046,8.889810562133789,131.71348571777344,1.0,2.4449052810668945,hidden,135.15838623046875,2.0,2.4449052810668945,fixation,1.0
44,2,11,Incongruent,11_0.592_0.878.png,1.5987013578414917,0.595,0.869,8.526033878326416,142.20199584960938,1.0,2.0811285972595215,hidden,145.2831268310547,2.0,2.4449052810668945,fixation,1.0
45,2,2,Congruent,2_0.735_0.102.png,1.3142238855361938,0.736,0.101,8.769773721694946,152.3267364501953,1.0,2.4431049823760986,hidden,155.76983642578125,2.0,2.3266687393188477,fixation,1.0
46,2,9,Congruent,9_0.878_0.551.png,1.5987013578414917,0.868,0.557,8.492479085922241,162.41073608398438,1.0,2.4449052810668945,hidden,165.8556365966797,2.0,2.0475738048553467,fixation,1.0
47,2,20,Medium,20_0.898_0.143.png,1.0969257354736328,0.905,0.135,8.764646053314209,172.5019073486328,1.0,2.3197407722473145,hidden,175.8216552734375,2.0,2.4449052810668945,fixation,1.0
48,2,8,Medium,8_0.469_0.694.png,1.5987013578414917,0.467,0.686,8.889810562133789,182.3634796142578,1.0,2.4449052810668945,hidden,185.80838012695312,2.0,2.4449052810668945,fixation,1.0
49,2,18,Congruent,18_0.449_0.204.png,1.5987013578414917,0.455,0.209,8.360307335853577,192.85198974609375,1.0,2.4449052810668945,hidden,196.29690551757812,2.0,1.9154020547866821,fixation,1.0
50,2,20,Medium,20_0.878_0.143.png,1.0298887491226196,0.871,0.15,8.198546409606934,202.81100463867188,1.0,2.0511550903320312,hidden,205.86215209960938,2.0,2.1473913192749023,fixation,1.0
51,2,22,Incongruent,13b_0.735_0.755.png,1.5987013578414917,0.731,0.746,8.889810562133789,212.03944396972656,1.0,2.4449052810668945,hidden,215.48434448242188,2.0,2.4449052810668945,fixation,1.0
52,2,2,Congruent,2_0.653_0.102.png,1.5987013578414917,0.661,0.106,8.849594831466675,222.5279541015625,1.0,2.4449052810668945,hidden,225.9728546142578,2.0,2.4046895503997803,fixation,1.0
53,2,3,Medium,3_0.367_0.388.png,1.1590927839279175,0.366,0.389,8.39106297492981,232.9762420654297,1.0,1.959385633468628,hidden,235.9356231689453,2.0,2.4316773414611816,fixation,1.0
54,2,2,Congruent,2_0.857_0.143.png,1.4981805086135864,0.851,0.137,8.537195205688477,242.52639770507812,1.0,2.2499136924743652,hidden,245.7763214111328,2.0,2.2872815132141113,fixation,1.0
55,2,11,Incongruent,11_0.306_0.878.png,1.1003998517990112,0.316,0.888,8.576131105422974,252.56178283691406,1.0,2.131225824356079,hidden,255.69300842285156,2.0,2.4449052810668945,fixation,1.0
56,2,9,Congruent,9_0.408_0.571.png,1.375237226486206,0.401,0.561,8.889810562133789,262.2383117675781,1.0,2.4449052810668945,hidden,265.6832275390625,2.0,2.4449052810668945,fixation,1.0
