trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,22,Incongruent,13b_0.918_0.735.png,3.206681966781616,0.916,0.736,8.177212834358215,0.0,1.0,1.7144917249679565,hidden,2.714491844177246,2.0,2.462721109390259,fixation,1.0
1,1,3,Medium,3_0.408_0.429.png,3.0892486572265625,0.416,0.422,8.925442218780518,11.383894920349121,1.0,2.462721109390259,hidden,14.8466157913208,2.0,2.462721109390259,fixation,1.0
2,1,18,Congruent,18_0.531_0.327.png,3.1191139221191406,0.537,0.335,7.186621189117432,23.39858627319336,1.0,1.8922605514526367,hidden,26.29084587097168,2.0,1.294360637664795,fixation,1.0
3,1,2,Congruent,2_0.571_0.224.png,3.1375296115875244,0.579,0.228,6.985413670539856,33.70431900024414,1.0,1.2790831327438354,hidden,35.983402252197266,2.0,1.7063305377960205,fixation,1.0
4,1,1,Incongruent,1_0.612_0.286.png,2.9843320846557617,0.619,0.291,7.237109065055847,43.82726287841797,1.0,2.462721109390259,hidden,47.28998565673828,2.0,0.7743879556655884,fixation,1.0
5,1,9,Congruent,9_0.367_0.490.png,3.449169158935547,0.374,0.482,6.884990572929382,54.0487060546875,1.0,1.2824649810791016,hidden,56.33116912841797,2.0,1.6025255918502808,fixation,1.0
6,1,8,Medium,8_0.796_0.408.png,2.8186371326446533,0.804,0.406,7.306626558303833,64.38286590576172,1.0,0.8439054489135742,hidden,66.22676849365234,2.0,2.462721109390259,fixation,1.0
7,1,11,Incongruent,11_0.286_0.571.png,3.337801218032837,0.282,0.565,8.925442218780518,74.50812530517578,1.0,2.462721109390259,hidden,77.9708480834961,2.0,2.462721109390259,fixation,1.0
8,1,20,Medium,20_1.000_0.245.png,3.449169158935547,1.0,0.246,6.378514587879181,86.77136993408203,1.0,1.4491971731185913,hidden,89.22056579589844,2.0,0.9293174147605896,fixation,1.0
9,1,9,Congruent,9_0.286_0.143.png,3.449169158935547,0.294,0.136,8.925442218780518,96.59905242919922,1.0,2.462721109390259,hidden,100.06177520751953,2.0,2.462721109390259,fixation,1.0
10,1,1,Incongruent,1_0.714_0.612.png,3.175746440887451,0.721,0.619,7.49467670917511,108.97367095947266,1.0,2.462721109390259,hidden,112.43638610839844,2.0,1.031955599784851,fixation,1.0
11,1,11,Incongruent,11_0.102_0.837.png,3.4152958393096924,0.111,0.845,8.104604959487915,119.64408874511719,1.0,1.6418838500976562,hidden,122.28597259521484,2.0,2.462721109390259,fixation,1.0
12,1,8,Medium,8_0.469_0.592.png,2.8417558670043945,0.461,0.591,7.741167426109314,131.1639862060547,1.0,1.2784463167190552,hidden,133.44244384765625,2.0,2.462721109390259,fixation,1.0
13,1,9,Congruent,9_0.286_0.490.png,3.449169158935547,0.284,0.483,7.142651915550232,141.74691772460938,1.0,0.7568999528884888,hidden,143.50381469726562,2.0,2.385751962661743,fixation,1.0
14,1,2,Congruent,2_0.551_0.388.png,3.449169158935547,0.546,0.389,7.090690433979034,152.33872985839844,1.0,2.2176969051361084,hidden,155.55642700195312,2.0,0.872993528842926,fixation,1.0
15,1,8,Medium,8_0.510_0.245.png,3.449169158935547,0.52,0.251,5.791654646396637,162.87860107421875,1.0,0.7728635668754578,hidden,164.65145874023438,2.0,1.0187910795211792,fixation,1.0
16,1,20,Medium,20_0.204_0.000.png,3.0631964206695557,0.211,0.009,8.925442218780518,172.11941528320312,1.0,2.462721109390259,hidden,175.58213806152344,2.0,2.462721109390259,fixation,1.0
17,1,22,Incongruent,13b_0.714_0.510.png,3.449169158935547,0.714,0.507,5.535388231277466,184.10806274414062,1.0,0.739471971988678,hidden,185.8475341796875,2.0,0.7959162592887878,fixation,1.0
18,1,18,Congruent,18_0.020_0.143.png,3.2280774116516113,0.02,0.142,6.8788557052612305,193.09262084960938,1.0,1.410892128944397,hidden,195.50350952148438,2.0,1.4679635763168335,fixation,1.0
19,1,20,Medium,20_0.571_0.163.png,2.99090838432312,0.562,0.157,6.562989354133606,203.19955444335938,1.0,1.42537260055542,hidden,205.6249237060547,2.0,1.137616753578186,fixation,1.0
20,1,18,Congruent,18_0.449_0.449.png,3.449169158935547,0.456,0.44,8.008891463279724,212.75344848632812,1.0,2.2918648719787598,hidden,216.04530334472656,2.0,1.7170265913009644,fixation,1.0
21,1,3,Medium,3_0.551_0.449.png,2.8746209144592285,0.55,0.453,7.374057233333588,224.2115020751953,1.0,0.9113361239433289,hidden,226.1228485107422,2.0,2.462721109390259,fixation,1.0
22,1,8,Medium,8_0.653_0.918.png,2.8548924922943115,0.648,0.913,7.382898926734924,234.46018981933594,1.0,1.656951904296875,hidden,237.1171417236328,2.0,1.7259470224380493,fixation,1.0
23,1,3,Medium,3_0.490_0.184.png,3.449169158935547,0.499,0.187,7.9237552881240845,244.69798278808594,1.0,1.4610341787338257,hidden,247.1590118408203,2.0,2.462721109390259,fixation,1.0
24,1,1,Incongruent,1_0.612_0.224.png,3.449169158935547,0.622,0.226,8.925442218780518,256.0708923339844,1.0,2.462721109390259,hidden,259.53363037109375,2.0,2.462721109390259,fixation,1.0
25,1,2,Congruent,2_0.816_0.347.png,3.118814468383789,0.824,0.342,8.925442218780518,268.4455261230469,1.0,2.462721109390259,hidden,271.9082336425781,2.0,2.462721109390259,fixation,1.0
26,1,20,Medium,20_0.776_0.755.png,3.449169158935547,0.781,0.755,7.974838852882385,280.4897766113281,1.0,2.462721109390259,hidden,283.9524841308594,2.0,1.5121177434921265,fixation,1.0
27,1,11,Incongruent,11_0.612_0.469.png,3.2699954509735107,0.609,0.46,7.186851263046265,291.9137878417969,1.0,1.2898939847946167,hidden,294.20367431640625,2.0,1.896957278251648,fixation,1.0
28,1,22,Incongruent,13b_0.898_0.857.png,3.449169158935547,0.892,0.863,8.305794954299927,302.3706359863281,1.0,1.843073844909668,hidden,305.21368408203125,2.0,2.462721109390259,fixation,1.0
29,1,2,Congruent,2_0.673_0.143.png,3.449169158935547,0.667,0.149,8.017946481704712,314.1255798339844,1.0,1.9705779552459717,hidden,317.0961608886719,2.0,2.0473685264587402,fixation,1.0
30,2,3,Medium,3_0.551_0.245.png,3.449169158935547,0.561,0.244,5.635655105113983,0.0,1.0,0.8173790574073792,hidden,1.8173789978027344,2.0,0.818276047706604,fixation,1.0
31,2,1,Incongruent,1_0.796_0.306.png,3.38496994972229,0.794,0.313,7.294940531253815,9.084824562072754,1.0,0.8322194218635559,hidden,10.917043685913086,2.0,2.462721109390259,fixation,1.0
32,2,11,Incongruent,11_0.082_0.633.png,3.449169158935547,0.079,0.634,8.008429169654846,19.764734268188477,1.0,1.5457080602645874,hidden,22.310441970825195,2.0,2.462721109390259,fixation,1.0
33,2,9,Congruent,9_0.367_0.551.png,3.449169158935547,0.364,0.541,7.783137202262878,31.222333908081055,1.0,1.477819800376892,hidden,33.70015335083008,2.0,2.3053174018859863,fixation,1.0
34,2,22,Incongruent,13b_0.388_0.551.png,3.449169158935547,0.391,0.561,7.233968079090118,42.45463943481445,1.0,0.7712469696998596,hidden,44.225887298583984,2.0,2.462721109390259,fixation,1.0
35,2,18,Congruent,18_0.204_0.143.png,3.449169158935547,0.196,0.148,8.42489218711853,53.13777542114258,1.0,1.9621710777282715,hidden,56.09994888305664,2.0,2.462721109390259,fixation,1.0
36,2,2,Congruent,2_0.816_0.245.png,3.449169158935547,0.819,0.245,8.925442218780518,65.0118408203125,1.0,2.462721109390259,hidden,68.47455596923828,2.0,2.462721109390259,fixation,1.0
37,2,8,Medium,8_0.347_0.531.png,3.449169158935547,0.355,0.526,8.141998529434204,77.3864517211914,1.0,1.8559317588806152,hidden,80.24237823486328,2.0,2.286066770553589,fixation,1.0
38,2,18,Congruent,18_0.469_0.531.png,2.9894044399261475,0.463,0.538,6.181517779827118,88.97761535644531,1.0,0.7855066657066345,hidden,90.76312255859375,2.0,1.3960111141204834,fixation,1.0
39,2,20,Medium,20_0.367_0.327.png,3.449169158935547,0.361,0.336,7.306019425392151,98.1485366821289,1.0,0.8432983160018921,hidden,99.99183654785156,2.0,2.462721109390259,fixation,1.0
40,2,22,Incongruent,13b_0.571_0.429.png,3.449169158935547,0.566,0.436,7.936421751976013,108.90372467041016,1.0,1.4737006425857544,hidden,111.37742614746094,2.0,2.462721109390259,fixation,1.0
41,2,9,Congruent,9_0.327_0.245.png,3.449169158935547,0.332,0.255,6.79712051153183,120.28932189941406,1.0,0.9697397351264954,hidden,122.2590560913086,2.0,1.8273807764053345,fixation,1.0
42,2,8,Medium,8_0.490_1.000.png,3.1903693675994873,0.484,1.0,8.43133795261383,130.53561401367188,1.0,2.462721109390259,hidden,133.9983367919922,2.0,1.9686168432235718,fixation,1.0
43,2,1,Incongruent,1_0.531_0.041.png,3.449169158935547,0.524,0.046,7.65085244178772,142.15731811523438,1.0,2.462721109390259,hidden,145.6200408935547,2.0,1.188131332397461,fixation,1.0
