trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,22,Incongruent,13b_0.918_0.735.png,2.925640106201172,0.916,0.736,8.642823219299316,0.0,1.0,2.4923746585845947,hidden,3.4923746585845947,2.0,2.1504485607147217,fixation,1.0
1,1,3,Medium,3_0.408_0.429.png,3.186277151107788,0.416,0.422,8.532886743545532,11.568463325500488,1.0,2.0405120849609375,hidden,14.608975410461426,2.0,2.4923746585845947,fixation,1.0
2,1,18,Congruent,18_0.531_0.327.png,3.186277151107788,0.537,0.335,8.98474931716919,23.287628173828125,1.0,2.4923746585845947,hidden,26.78000259399414,2.0,2.4923746585845947,fixation,1.0
3,1,2,Congruent,2_0.571_0.224.png,2.7931110858917236,0.579,0.228,8.532775402069092,35.45865249633789,1.0,2.4923746585845947,hidden,38.951026916503906,2.0,2.040400743484497,fixation,1.0
4,1,1,Incongruent,1_0.612_0.286.png,3.186277151107788,0.619,0.291,8.68307089805603,46.78453826904297,1.0,2.4923746585845947,hidden,50.27691650390625,2.0,2.1906962394714355,fixation,1.0
5,1,9,Congruent,9_0.367_0.490.png,2.9901561737060547,0.374,0.482,8.98474931716919,58.65388870239258,1.0,2.4923746585845947,hidden,62.146263122558594,2.0,2.4923746585845947,fixation,1.0
6,1,8,Medium,8_0.796_0.408.png,3.186277151107788,0.804,0.406,8.546092748641968,70.62879180908203,1.0,2.4923746585845947,hidden,74.12117004394531,2.0,2.053718090057373,fixation,1.0
7,1,11,Incongruent,11_0.286_0.571.png,3.186277151107788,0.282,0.565,8.630391120910645,82.36116027832031,1.0,2.354384183883667,hidden,85.71554565429688,2.0,2.2760069370269775,fixation,1.0
8,1,20,Medium,20_1.000_0.245.png,2.6635913848876953,1.0,0.246,8.588865041732788,94.1778335571289,1.0,2.407191276550293,hidden,97.58502197265625,2.0,2.181673765182495,fixation,1.0
9,1,9,Congruent,9_0.286_0.143.png,2.6625754833221436,0.294,0.136,8.144134283065796,105.43029022216797,1.0,2.0549490451812744,hidden,108.48523712158203,2.0,2.0891852378845215,fixation,1.0
10,1,1,Incongruent,1_0.714_0.612.png,2.9411840438842773,0.721,0.619,8.644358396530151,116.23699951171875,1.0,2.1519837379455566,hidden,119.38898468017578,2.0,2.4923746585845947,fixation,1.0
11,1,11,Incongruent,11_0.102_0.837.png,2.9980337619781494,0.111,0.845,8.657328367233276,127.82254028320312,1.0,2.1649537086486816,hidden,130.98748779296875,2.0,2.4923746585845947,fixation,1.0
12,1,8,Medium,8_0.469_0.592.png,3.1693930625915527,0.461,0.591,8.878512144088745,139.4779052734375,1.0,2.3861374855041504,hidden,142.86404418945312,2.0,2.4923746585845947,fixation,1.0
13,1,9,Congruent,9_0.286_0.490.png,2.583211898803711,0.284,0.483,8.98474931716919,151.5258026123047,1.0,2.4923746585845947,hidden,155.0181884765625,2.0,2.4923746585845947,fixation,1.0
14,1,2,Congruent,2_0.551_0.388.png,2.7687838077545166,0.546,0.389,8.486534357070923,163.09376525878906,1.0,2.4923746585845947,hidden,166.58615112304688,2.0,1.9941596984863281,fixation,1.0
15,1,8,Medium,8_0.510_0.245.png,3.186277151107788,0.52,0.251,8.154656291007996,174.34909057617188,1.0,1.996820330619812,hidden,177.3459014892578,2.0,2.1578359603881836,fixation,1.0
16,1,20,Medium,20_0.204_0.000.png,2.747945547103882,0.211,0.009,8.842394351959229,185.6900177001953,1.0,2.350019693374634,hidden,189.0400390625,2.0,2.4923746585845947,fixation,1.0
17,1,22,Incongruent,13b_0.714_0.510.png,2.921994686126709,0.714,0.507,8.723301649093628,197.28036499023438,1.0,2.230926990509033,hidden,200.51129150390625,2.0,2.4923746585845947,fixation,1.0
18,1,18,Congruent,18_0.020_0.143.png,3.186277151107788,0.02,0.142,8.297679781913757,208.9256591796875,1.0,2.3002190589904785,hidden,212.2258758544922,2.0,1.9974607229232788,fixation,1.0
19,1,20,Medium,20_0.571_0.163.png,3.186277151107788,0.562,0.157,8.771618604660034,220.40960693359375,1.0,2.2792439460754395,hidden,223.68885803222656,2.0,2.4923746585845947,fixation,1.0
20,1,18,Congruent,18_0.449_0.449.png,3.186277151107788,0.456,0.44,8.720446348190308,232.3675079345703,1.0,2.228071689605713,hidden,235.5955810546875,2.0,2.4923746585845947,fixation,1.0
21,1,3,Medium,3_0.551_0.449.png,3.186277151107788,0.55,0.453,8.700454711914062,244.27423095703125,1.0,2.2080800533294678,hidden,247.48231506347656,2.0,2.4923746585845947,fixation,1.0
22,1,8,Medium,8_0.653_0.918.png,2.596567392349243,0.648,0.913,8.98474931716919,256.16094970703125,1.0,2.4923746585845947,hidden,259.6533508300781,2.0,2.4923746585845947,fixation,1.0
23,1,3,Medium,3_0.490_0.184.png,2.799337387084961,0.499,0.187,8.66580867767334,267.7422790527344,1.0,2.4923746585845947,hidden,271.2346496582031,2.0,2.173434019088745,fixation,1.0
24,1,1,Incongruent,1_0.612_0.224.png,2.608701229095459,0.622,0.226,8.49592661857605,279.2074279785156,1.0,2.003551959991455,hidden,282.2109680175781,2.0,2.4923746585845947,fixation,1.0
25,1,2,Congruent,2_0.816_0.347.png,3.186277151107788,0.824,0.342,8.98474931716919,290.3120422363281,1.0,2.4923746585845947,hidden,293.804443359375,2.0,2.4923746585845947,fixation,1.0
26,1,20,Medium,20_0.776_0.755.png,2.8600986003875732,0.781,0.755,8.607599973678589,302.48309326171875,1.0,2.4923746585845947,hidden,305.9754638671875,2.0,2.115225315093994,fixation,1.0
27,1,11,Incongruent,11_0.612_0.469.png,2.645240306854248,0.609,0.46,8.724734544754028,313.9507751464844,1.0,2.4923746585845947,hidden,317.4431457519531,2.0,2.2323598861694336,fixation,1.0
28,1,22,Incongruent,13b_0.898_0.857.png,2.996206283569336,0.892,0.863,8.430583000183105,325.3207702636719,1.0,2.066542148590088,hidden,328.3872985839844,2.0,2.3640408515930176,fixation,1.0
29,1,2,Congruent,2_0.673_0.143.png,3.186277151107788,0.667,0.149,8.247191429138184,336.74755859375,1.0,2.0250778198242188,hidden,339.7726135253906,2.0,2.222113609313965,fixation,1.0
