trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,22,Incongruent,13b_0.918_0.735.png,3.2028751373291016,0.916,0.736,8.55260419845581,0.0,1.0,2.306627035140991,hidden,3.306627035140991,2.0,2.2459771633148193,fixation,1.0
1,1,3,Medium,3_0.408_0.429.png,3.2958860397338867,0.416,0.422,8.103338122367859,11.75547981262207,1.0,1.7967110872268677,hidden,14.552190780639648,2.0,2.306627035140991,fixation,1.0
2,1,18,Congruent,18_0.531_0.327.png,3.2958860397338867,0.537,0.335,8.613254070281982,23.15470314025879,1.0,2.306627035140991,hidden,26.46133041381836,2.0,2.306627035140991,fixation,1.0
3,1,2,Congruent,2_0.571_0.224.png,2.8630518913269043,0.579,0.228,8.47406005859375,35.0638427734375,1.0,2.167433023452759,hidden,38.23127746582031,2.0,2.306627035140991,fixation,1.0
4,1,1,Incongruent,1_0.612_0.286.png,3.2958860397338867,0.619,0.291,8.613254070281982,46.40095520019531,1.0,2.306627035140991,hidden,49.707584381103516,2.0,2.306627035140991,fixation,1.0
5,1,9,Congruent,9_0.367_0.490.png,3.2958860397338867,0.374,0.482,8.083308219909668,58.310096740722656,1.0,2.2188069820404053,hidden,61.52890396118164,2.0,1.8645012378692627,fixation,1.0
6,1,8,Medium,8_0.796_0.408.png,3.2958860397338867,0.804,0.406,7.849211692810059,69.68929290771484,1.0,1.8892669677734375,hidden,72.57855987548828,2.0,1.959944725036621,fixation,1.0
7,1,11,Incongruent,11_0.286_0.571.png,2.8059418201446533,0.282,0.565,8.613254070281982,80.83438873291016,1.0,2.306627035140991,hidden,84.1410140991211,2.0,2.306627035140991,fixation,1.0
8,1,20,Medium,20_1.000_0.245.png,2.802633047103882,1.0,0.246,7.685075759887695,92.25358581542969,1.0,1.9889755249023438,hidden,95.24256134033203,2.0,1.6961002349853516,fixation,1.0
9,1,9,Congruent,9_0.286_0.143.png,3.2958860397338867,0.294,0.136,8.035204768180847,102.74129486083984,1.0,2.306627035140991,hidden,106.04792022705078,2.0,1.728577733039856,fixation,1.0
10,1,1,Incongruent,1_0.714_0.612.png,3.2958860397338867,0.721,0.619,8.110175490379333,114.07238006591797,1.0,1.9052151441574097,hidden,116.97760009765625,2.0,2.204960346221924,fixation,1.0
11,1,11,Incongruent,11_0.102_0.837.png,3.2958860397338867,0.111,0.845,8.265307188034058,125.47844696044922,1.0,1.9586801528930664,hidden,128.43711853027344,2.0,2.306627035140991,fixation,1.0
12,1,8,Medium,8_0.469_0.592.png,3.2958860397338867,0.461,0.591,8.37704610824585,137.03964233398438,1.0,2.306627035140991,hidden,140.3462677001953,2.0,2.0704190731048584,fixation,1.0
13,1,9,Congruent,9_0.286_0.490.png,3.2958860397338867,0.284,0.483,8.283735156059265,148.7125701904297,1.0,1.977108120918274,hidden,151.68968200683594,2.0,2.306627035140991,fixation,1.0
14,1,2,Congruent,2_0.551_0.388.png,3.2958860397338867,0.546,0.389,7.82037615776062,160.2921905517578,1.0,1.7023518085479736,hidden,162.99453735351562,2.0,2.1180243492126465,fixation,1.0
15,1,8,Medium,8_0.510_0.245.png,2.8119184970855713,0.52,0.251,7.47865891456604,171.408447265625,1.0,1.7260243892669678,hidden,174.1344757080078,2.0,1.7526345252990723,fixation,1.0
16,1,20,Medium,20_0.204_0.000.png,2.9195399284362793,0.211,0.009,8.613254070281982,181.69903564453125,1.0,2.306627035140991,hidden,185.0056610107422,2.0,2.306627035140991,fixation,1.0
17,1,22,Incongruent,13b_0.714_0.510.png,3.219444751739502,0.714,0.507,8.151056051254272,193.23182678222656,1.0,2.121436834335327,hidden,196.35325622558594,2.0,2.0296192169189453,fixation,1.0
18,1,18,Congruent,18_0.020_0.143.png,3.2958860397338867,0.02,0.142,8.292653799057007,204.60232543945312,1.0,1.9860267639160156,hidden,207.58834838867188,2.0,2.306627035140991,fixation,1.0
19,1,20,Medium,20_0.571_0.163.png,3.2958860397338867,0.562,0.157,8.053097128868103,216.1908721923828,1.0,2.054032802581787,hidden,219.24490356445312,2.0,1.999064326286316,fixation,1.0
20,1,18,Congruent,18_0.449_0.449.png,3.2958860397338867,0.456,0.44,8.131124258041382,227.53985595703125,1.0,2.2006094455718994,hidden,230.74046325683594,2.0,1.9305148124694824,fixation,1.0
21,1,3,Medium,3_0.551_0.449.png,3.2958860397338867,0.55,0.453,8.069219946861267,238.96685791015625,1.0,2.306627035140991,hidden,242.2734832763672,2.0,1.7625929117202759,fixation,1.0
22,1,8,Medium,8_0.653_0.918.png,3.194185495376587,0.648,0.913,7.955431580543518,250.33197021484375,1.0,1.922378420829773,hidden,253.2543487548828,2.0,2.033053159713745,fixation,1.0
23,1,3,Medium,3_0.490_0.184.png,3.1801440715789795,0.499,0.187,7.915018320083618,261.4815673828125,1.0,2.1333606243133545,hidden,264.61492919921875,2.0,1.7816576957702637,fixation,1.0
24,1,1,Incongruent,1_0.612_0.224.png,2.6902623176574707,0.622,0.226,8.330630540847778,272.5767517089844,1.0,2.306627035140991,hidden,275.88336181640625,2.0,2.024003505706787,fixation,1.0
25,1,2,Congruent,2_0.816_0.347.png,3.2958860397338867,0.824,0.342,8.613254070281982,283.5976257324219,1.0,2.306627035140991,hidden,286.9042663574219,2.0,2.306627035140991,fixation,1.0
26,1,20,Medium,20_0.776_0.755.png,3.2958860397338867,0.781,0.755,8.23056447505951,295.50677490234375,1.0,2.306627035140991,hidden,298.81341552734375,2.0,1.923937439918518,fixation,1.0
27,1,11,Incongruent,11_0.612_0.469.png,2.764111042022705,0.609,0.46,7.727677702903748,307.0332336425781,1.0,1.8142198324203491,hidden,309.8474426269531,2.0,1.9134578704833984,fixation,1.0
28,1,22,Incongruent,13b_0.898_0.857.png,2.981858730316162,0.892,0.863,8.070846438407898,317.5250244140625,1.0,2.306627035140991,hidden,320.8316345214844,2.0,1.7642194032669067,fixation,1.0
29,1,2,Congruent,2_0.673_0.143.png,3.2958860397338867,0.667,0.149,8.133866667747498,328.5777282714844,1.0,1.8272396326065063,hidden,331.40496826171875,2.0,2.306627035140991,fixation,1.0
30,2,3,Medium,3_0.551_0.245.png,3.039393663406372,0.561,0.244,8.613254070281982,0.0,1.0,2.306627035140991,hidden,3.306627035140991,2.0,2.306627035140991,fixation,1.0
31,2,1,Incongruent,1_0.796_0.306.png,3.2958860397338867,0.794,0.313,8.613254070281982,11.652647972106934,1.0,2.306627035140991,hidden,14.959274291992188,2.0,2.306627035140991,fixation,1.0
32,2,11,Incongruent,11_0.082_0.633.png,3.2958860397338867,0.079,0.634,7.949721097946167,23.56178855895996,1.0,2.0801143646240234,hidden,26.641902923583984,2.0,1.8696067333221436,fixation,1.0
33,2,9,Congruent,9_0.367_0.551.png,2.7097723484039307,0.364,0.541,8.049164056777954,34.807395935058594,1.0,1.742537021636963,hidden,37.549930572509766,2.0,2.306627035140991,fixation,1.0
34,2,22,Incongruent,13b_0.388_0.551.png,2.7076916694641113,0.391,0.561,8.203449130058289,45.56632995605469,1.0,2.306627035140991,hidden,48.87295913696289,2.0,1.8968220949172974,fixation,1.0
35,2,18,Congruent,18_0.204_0.143.png,2.925625801086426,0.196,0.148,7.595727443695068,56.47747039794922,1.0,1.8922592401504517,hidden,59.36973190307617,2.0,1.7034682035446167,fixation,1.0
36,2,2,Congruent,2_0.816_0.245.png,3.2958860397338867,0.819,0.245,7.841626167297363,66.99882507324219,1.0,1.8823318481445312,hidden,69.88115692138672,2.0,1.959294319152832,fixation,1.0
37,2,8,Medium,8_0.347_0.531.png,3.2958860397338867,0.355,0.526,8.040709733963013,78.13633728027344,1.0,1.7340826988220215,hidden,80.87042236328125,2.0,2.306627035140991,fixation,1.0
38,2,18,Congruent,18_0.469_0.531.png,2.8722593784332275,0.463,0.538,7.651735424995422,89.47293090820312,1.0,1.8695461750030518,hidden,92.34247589111328,2.0,1.7821892499923706,fixation,1.0
39,2,20,Medium,20_0.367_0.327.png,3.2958860397338867,0.361,0.336,8.4661226272583,99.9969253540039,1.0,2.1594955921173096,hidden,103.15642547607422,2.0,2.306627035140991,fixation,1.0
40,2,22,Incongruent,13b_0.571_0.429.png,3.2958860397338867,0.566,0.436,8.396773099899292,111.7589340209961,1.0,2.090146064758301,hidden,114.84908294677734,2.0,2.306627035140991,fixation,1.0
41,2,9,Congruent,9_0.327_0.245.png,3.2958860397338867,0.332,0.255,8.25672721862793,123.45159912109375,1.0,2.306627035140991,hidden,126.75822448730469,2.0,1.9501001834869385,fixation,1.0
42,2,8,Medium,8_0.490_1.000.png,3.1090588569641113,0.484,1.0,8.336594581604004,135.00421142578125,1.0,2.1033921241760254,hidden,138.10760498046875,2.0,2.2332024574279785,fixation,1.0
43,2,1,Incongruent,1_0.531_0.041.png,2.7438783645629883,0.524,0.046,8.173635005950928,146.44985961914062,1.0,1.8670079708099365,hidden,149.31686401367188,2.0,2.306627035140991,fixation,1.0
44,2,11,Incongruent,11_0.592_0.878.png,2.969808578491211,0.595,0.869,7.657443284988403,157.36737060546875,1.0,1.6892236471176147,hidden,160.0565948486328,2.0,1.9682196378707886,fixation,1.0
45,2,2,Congruent,2_0.735_0.102.png,2.9098169803619385,0.736,0.101,8.381967306137085,167.99462890625,1.0,2.226095676422119,hidden,171.22071838378906,2.0,2.155871629714966,fixation,1.0
46,2,9,Congruent,9_0.878_0.551.png,3.2958860397338867,0.868,0.557,8.281406164169312,179.28640747070312,1.0,2.2476143836975098,hidden,182.53402709960938,2.0,2.0337917804718018,fixation,1.0
47,2,20,Medium,20_0.898_0.143.png,2.755568742752075,0.905,0.135,7.750891208648682,190.86370849609375,1.0,1.776134729385376,hidden,193.63983154296875,2.0,1.9747564792633057,fixation,1.0
48,2,8,Medium,8_0.469_0.694.png,2.7437775135040283,0.467,0.686,8.45680546760559,201.3701629638672,1.0,2.1501784324645996,hidden,204.5203399658203,2.0,2.306627035140991,fixation,1.0
49,2,18,Congruent,18_0.449_0.204.png,2.6701812744140625,0.455,0.209,8.613254070281982,212.57073974609375,1.0,2.306627035140991,hidden,215.87738037109375,2.0,2.306627035140991,fixation,1.0
50,2,20,Medium,20_0.878_0.143.png,3.2958860397338867,0.871,0.15,7.384827256202698,223.85418701171875,1.0,1.696923017501831,hidden,226.5511016845703,2.0,1.6879042387008667,fixation,1.0
51,2,22,Incongruent,13b_0.735_0.755.png,2.8900341987609863,0.731,0.746,8.613254070281982,234.53489685058594,1.0,2.306627035140991,hidden,237.84152221679688,2.0,2.306627035140991,fixation,1.0
52,2,2,Congruent,2_0.653_0.102.png,3.2958860397338867,0.661,0.106,7.622024774551392,246.03817749023438,1.0,1.7660614252090454,hidden,248.8042449951172,2.0,1.8559633493423462,fixation,1.0
53,2,3,Medium,3_0.367_0.388.png,3.2958860397338867,0.366,0.389,8.175940036773682,256.9560852050781,1.0,2.306627035140991,hidden,260.2627258300781,2.0,1.8693130016326904,fixation,1.0
54,2,2,Congruent,2_0.857_0.143.png,3.2958860397338867,0.851,0.137,8.324485063552856,268.42791748046875,1.0,2.0178580284118652,hidden,271.4457702636719,2.0,2.306627035140991,fixation,1.0
