trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,22,Incongruent,13b_0.918_0.735.png,2.023642063140869,0.916,0.736,7.549542188644409,0.0,1.0,2.121886968612671,hidden,3.121886968612671,2.0,1.4276552200317383,fixation,1.0
1,1,3,Medium,3_0.408_0.429.png,2.451192617416382,0.416,0.422,7.811352252960205,9.5731840133667,1.0,1.8515945672988892,hidden,12.424778938293457,2.0,1.959757685661316,fixation,1.0
2,1,18,Congruent,18_0.531_0.327.png,1.782909870147705,0.537,0.335,7.164197325706482,19.835729598999023,1.0,1.8670464754104614,hidden,22.702775955200195,2.0,1.2971508502960205,fixation,1.0
3,1,2,Congruent,2_0.571_0.224.png,1.548369288444519,0.579,0.228,8.243773937225342,28.7828369140625,1.0,2.121886968612671,hidden,31.90472412109375,2.0,2.121886968612671,fixation,1.0
4,1,1,Incongruent,1_0.612_0.286.png,2.2811131477355957,0.619,0.291,8.243773937225342,38.57497787475586,1.0,2.121886968612671,hidden,41.69686508178711,2.0,2.121886968612671,fixation,1.0
5,1,9,Congruent,9_0.367_0.490.png,3.1096484661102295,0.374,0.482,7.187373757362366,49.0998649597168,1.0,1.4235764741897583,hidden,51.523441314697266,2.0,1.7637972831726074,fixation,1.0
6,1,8,Medium,8_0.796_0.408.png,3.1096484661102295,0.804,0.406,7.769529104232788,59.396888732910156,1.0,1.6476421356201172,hidden,62.044532775878906,2.0,2.121886968612671,fixation,1.0
7,1,11,Incongruent,11_0.286_0.571.png,3.1096484661102295,0.282,0.565,6.947460770606995,70.27606964111328,1.0,1.4667340517044067,hidden,72.7427978515625,2.0,1.480726718902588,fixation,1.0
8,1,20,Medium,20_1.000_0.245.png,2.269727945327759,1.0,0.246,8.243773937225342,80.33317565917969,1.0,2.121886968612671,hidden,83.45506286621094,2.0,2.121886968612671,fixation,1.0
9,1,9,Congruent,9_0.286_0.143.png,3.1096484661102295,0.294,0.136,7.283286452293396,90.8466796875,1.0,1.6642266511917114,hidden,93.51090240478516,2.0,1.6190598011016846,fixation,1.0
10,1,1,Incongruent,1_0.714_0.612.png,2.085249423980713,0.721,0.619,8.243773937225342,101.23960876464844,1.0,2.121886968612671,hidden,104.36149597167969,2.0,2.121886968612671,fixation,1.0
11,1,11,Incongruent,11_0.102_0.837.png,3.1096484661102295,0.111,0.845,7.873334765434265,111.56863403320312,1.0,1.7514477968215942,hidden,114.32008361816406,2.0,2.121886968612671,fixation,1.0
